circ_id	gene_id	aging_24m_ESR1_no_3	antiHormonal_20m_CYP19A1_tamoxifen_2m_3	aging_12m_ESR1_no_3	aging_12m_ESR1_1w_2	aging_12m_CYP19A1_no_2	antiHormonal_20m_CYP19A1_tamoxifen_2m_2	aging_12m_CYP19A1_no_3	aging_24m_CYP19A1_6m_1	aging_18m_CYP19A1_no_3	aging_18m_ESR1_1w_2	antiHormonal_20m_ESR1_tamoxifen_2m_1	aging_24m_CYP19A1_no_2	aging_24m_CYP19A1_12m_1	aging_24m_CYP19A1_6m_2	aging_12m_CYP19A1_1w_1	antiHormonal_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_letrozole_2m_2	aging_24m_ESR1_no_2	antiHormonal_20m_ESR1_tamoxifen_2m_2	antiHormonal_20m_CYP19A1_no_3	aging_12m_CYP19A1_1w_3	aging_30m_ESR1_18m_3	aging_24m_CYP19A1_no_1	aging_24m_CYP19A1_12m_2	aging_12m_ESR1_no_2	aging_30m_CYP19A1_18m_3	aging_30m_CYP19A1_18m_1	aging_24m_ESR1_6m_2	aging_18m_ESR1_no_2	aging_30m_ESR1_18m_1	antiHormonal_18m_ESR1_no_1	aging_18m_CYP19A1_1w_3	aging_18m_ESR1_no_1	aging_18m_ESR1_1w_1	antiHormonal_18m_CYP19A1_no_1	aging_24m_ESR1_12m_3	aging_24m_ESR1_no_1	antiHormonal_20m_ESR1_tamoxifen_2m_3	antiHormonal_20m_ESR1_no_3	antiHormonal_20m_CYP19A1_no_2	aging_18m_CYP19A1_1w_1	aging_24m_ESR1_12m_1	antiHormonal_20m_CYP19A1_tamoxifen_2m_1	aging_18m_ESR1_1w_3	antiHormonal_20m_ESR1_no_1	antiHormonal_20m_CYP19A1_letrozole_2m_1	aging_24m_ESR1_6m_1	antiHormonal_18m_ESR1_no_3	aging_18m_ESR1_no_3	aging_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_no_2	antiHormonal_18m_ESR1_no_2	aging_24m_CYP19A1_12m_3	aging_18m_CYP19A1_no_1	aging_24m_ESR1_6m_3	antiHormonal_18m_CYP19A1_no_3	antiHormonal_20m_CYP19A1_letrozole_2m_3	antiHormonal_20m_CYP19A1_no_1	aging_24m_CYP19A1_6m_3	aging_30m_ESR1_18m_2	antiHormonal_20m_CYP19A1_letrozole_2m_2	aging_12m_ESR1_1w_3	aging_24m_ESR1_12m_2	aging_12m_CYP19A1_no_1	aging_12m_ESR1_no_1	aging_30m_CYP19A1_18m_2	antiHormonal_20m_ESR1_letrozole_2m_1	aging_12m_CYP19A1_1w_2	aging_12m_ESR1_1w_1	antiHormonal_20m_ESR1_letrozole_2m_3	aging_24m_CYP19A1_no_3	aging_18m_CYP19A1_1w_2
chr11:75523956-75524382:-																																																																		1							
chr11:75536220-75536349:-																											2																							1														2			1						
chr11:75545391-75545488:-																																																																				1					
chr11:75553433-75556556:-																														1																																											
chr11:75556343-75556743:+																																		1																																					1		
chr11:75564326-75564540:-																		1																																																							
chr11:75564474-75564616:-																																																						1											2								
chr11:75564499-75564599:-																																																																						1			
chr11:75583022-75583558:+				1																																									1																												
chr11:75635996-75636096:-																																																														1											
chr11:75642706-75650254:+				3	1				1		1		3			1	1				1		1		1	1				1		1		1	2		1	1	1	1	2			1					1							1		1	3				2									4	3
chr11:75727091-75727167:+																																																					1																				
chr11:75735986-75738012:+																																																								1																	
chr11:75769774-75801885:-							1										1																																																								
chr11:75912047-75912300:+											1																																																														
chr11:75917191-75917282:+																																																																				1					
chr11:75957566-75967339:-																							1																																																		
chr11:75967260-75973510:-																																			2																												1										
chr11:75971972-75973510:-																											2																								1				1																		
chr11:75971972-76008631:-																																												1																													
chr11:75983046-76025354:-																																																									1																
chr11:75992812-76008631:-			1						1																					1		1													1																	1							1				
chr11:76004766-76008631:-																																																						1																			
chr11:76007884-76012422:-								1																																																			1														
chr11:76007884-76029220:-																																																									1																
chr11:76025234-76029220:-																									1																			1																													
chr11:76123847-76124141:-																																																	1																								
chr11:76125214-76131748:-														1																																																											
chr11:76163201-76169417:-																																																																						1			
chr11:76215264-76217711:+																																			1																																						
chr11:76258771-76258946:+								1																																																																	
chr11:76263935-76264226:+																										1																																															
chr11:76324133-76324245:+																																1																																									
chr11:76346434-76347548:-																																																													1												
chr11:76376435-76376578:+																											1																																														
chr11:76571248-76585066:-																1							1																																										1								
chr11:76625394-76639408:-													1																																																												
chr11:76639333-76641728:-																																										1																															
chr11:76639333-76645626:-													2					1															1																																								
chr11:76677114-76677214:+											1																															1																															
chr11:76683661-76688465:+																																																																					1				
chr11:76690614-76704478:-																	1																																																								
chr11:76702520-76705739:-											1																											1																																			
chr11:77042643-77090979:-																																																			1				1						1						1						
chr11:77137237-77137331:-			2																																																																						
chr11:77165498-77165605:-										1																																																															
chr11:77209685-77209768:-																		1																																																							
chr11:77283875-77289095:+									2				2										1										2			1		1		1						1										1									1		1					1	
chr11:77295738-77295820:-					1																																																																				
chr11:77307240-77312236:+																							1												1																			2																			
chr11:77307240-77316220:+				1																																																																					
chr11:77307240-77316477:+						1																																																					1														
chr11:77307240-77320658:+			1																																																																						
chr11:77307240-77328598:+																			1																												1																										
chr11:77307240-77332884:+																			1																						2																																
chr11:77313217-77313371:-																											1																																														
chr11:77316126-77316477:+			1																				1																									1																		1							
chr11:77316126-77320658:+									1																																																																
chr11:77316126-77332884:+																																															1																					1					
chr11:77316126-77341048:+																																																																			1						
chr11:77340213-77341048:+					2			1																																																			1														
chr11:77347490-77347676:-																																																			1				1																		
chr11:77349360-77349597:-																																								1																																	
chr11:77349458-77349533:-																																																						1																			
chr11:77359882-77360113:+																																															1																										
chr11:77399777-77399912:+									2																																																																
chr11:77425304-77425503:+														1																																																											
chr11:77425803-77425884:+																																							1						1																												
chr11:77427078-77427575:+																																													1																												
chr11:77432450-77444735:-																																																								1																	
chr11:77440097-77441826:-					1																																																				1																
chr11:77440097-77462524:-																																																																									1
chr11:77440097-77492587:-																																																																					1				
chr11:77450567-77492587:-																						1																																																			
chr11:77451079-77468194:-																																																	1																								
chr11:77454489-77462524:-						2																																																									1				1						
chr11:77454489-77466495:-																																																												1													
chr11:77454489-77492587:-																								3																																																	
chr11:77462432-77469653:-																																1																											1														
chr11:77462432-77470671:-																							1									1																																2						1			
chr11:77462432-77476320:-																												1								1						1			1				1		1				1																	1	1
chr11:77464521-77468194:-																																																												1													
chr11:77466398-77470671:-																		1														1														2			1																					1			
chr11:77469551-77476320:-														1						1																																																					
chr11:77470599-77492587:-																																		1																						1			1														1
chr11:77476098-77476320:-																																													1																												
chr11:77582367-77584080:+																					1			1																									1																		1						1
chr11:77585479-77585634:-						1																																																																			
chr11:77601174-77601425:-																							1																																																		
chr11:77668060-77669140:+																																															1																										
chr11:77700624-77703545:+																																																		1							1																
chr11:77708444-77709104:+																																																				1																					
chr11:77708444-77712012:+																																															1																										
chr11:77708444-77723329:+																											1																																														
chr11:77727242-77733394:+				1																																																																					
chr11:77734342-77744228:+																																																																									1
chr11:77744577-77744717:+																												1																																													
chr11:77888721-77888850:-																																																																									1
chr11:77897552-77900620:+																											1																														1																
chr11:77897552-77909055:+											1										1																																																				
chr11:77897552-77915912:+																		1																																																							
chr11:77900226-77900620:+		1																															1																								1									2							
chr11:77900600-77900700:-																			2																																																						
chr11:77903996-77906456:+																																								1														1					1														
chr11:77903996-77909055:+				1								1						1							1		1																								1				1					1		1			2						1		
chr11:77908952-77913225:-																																																						2																			
chr11:77944009-77944213:-																														1																																											
chr11:77945947-77946135:-																				2																																																					
chr11:77964411-77964529:+																								1																																																	
chr11:77965303-77966660:-																										1																																															
chr11:78019310-78019408:-																																			1																																						
chr11:78034676-78034757:-																					1		2																																																		
chr11:78061203-78062124:-																																													2																												
chr11:78085712-78096038:-																																																																				1					
chr11:78097892-78098117:+																																																																						1			
chr11:78102622-78114056:-																																																									1																
chr11:78102679-78102956:+																										1																																															
chr11:78109993-78112074:-																					1						1																			1																											
chr11:78119454-78120339:-																										1																																															1
chr11:78155289-78163209:+																	1																																																								
chr11:78157176-78157545:+																																																																							1		
chr11:78157927-78158048:-																																																					1																				
chr11:78162807-78162973:-																											1																		1																												
chr11:78167865-78175108:+																																			1																																						
chr11:78173884-78175108:+																																																															1										
chr11:78180141-78181331:-																			2																																																						
chr11:78210811-78212592:+										1				1																													1																														
chr11:78216810-78216891:-			1		1	3	1										1													1	1	1						2		1		2	4			1	1			2		2					1				1		1	1									1
chr11:78226252-78227656:+																																																											1							1							
chr11:78226252-78228729:+																							1																																																		
chr11:78239041-78239944:-																																															2																										
chr11:78462296-78465753:-																																																																									1
chr11:78514000-78514165:+																																																											1														
chr11:78552005-78552126:+																																																																						1			
chr11:78553340-78553427:+																																																																									1
chr11:78583858-78583951:+												1																																																													
chr11:78916068-78918625:-																																																															1										
chr11:78924043-78927574:-																																																	1																								
chr11:79019176-79019332:+																																																											2														
chr11:79136995-79139485:-																																																																		1							
chr11:79136995-79141975:-																																																		2																							
chr11:79275000-79281225:+																							1		1											1																															1						
chr11:79275000-79286787:+																				1																																																					
chr11:79275000-79309509:+						1																																																																			
chr11:79275000-79319517:+																																																						1																			
chr11:79275000-79366709:+							1																																																																		
chr11:79281034-79349732:+																		1																																																							
chr11:79299239-79300377:+							1																																																																		
chr11:79299239-79303584:+																																																										1															
chr11:79302880-79332800:+																																					1																																				
chr11:79309377-79319517:+																																										1																															
chr11:79309377-79329674:+																																																						1																			
chr11:79316338-79366709:+																																																																			1						1
chr11:79325670-79329674:+									3																																																					1											
chr11:79325670-79366709:+											1																																																														
chr11:79331673-79332800:+																																																																							1		
chr11:79337631-79339162:+																										1																																															
chr11:79344628-79366709:+																																										2																															
chr11:79406261-79406390:+																																		1																																							
chr11:79427741-79427856:-																																																																	1								
chr11:79436179-79438708:+						1																																																																			
chr11:79437796-79441960:+																																																					1																				
chr11:79439499-79444823:+								1																																																																	
chr11:79459475-79461273:+																									1																																					1											
chr11:79459949-79461273:+																							1																																																		
chr11:79603346-79603496:-											1																																																														
chr11:79826884-79828550:+		1					1								1								1			3				1										1									2			1							2			2									1		
chr11:79828498-79834236:-																																														1																											
chr11:79831719-79849976:-																																																																						1			
chr11:79834056-79836682:-																																					1																																				
chr11:79846436-79849976:-				1																																																																					
chr11:79886570-79901469:+																																													1																												
chr11:79889882-79901469:+																																										1																															
chr11:79898338-79913095:+																																																		1																							
chr11:79905968-79910610:+																												2																														1															
chr11:79905968-79916780:+							1																							1				1									1								1				1																		
chr11:79910504-79913095:+																											2																															1															
chr11:79913512-79913687:-																											1																																														
chr11:79915735-79920172:+					1																																							1																													
chr11:79945375-79945492:+																																																					1																				
chr11:79945656-79945802:+																																																										2															
chr11:79950923-79955225:-																																																	1																								
chr11:79984980-79994167:+						1																																																																			
chr11:79988778-79994167:+												1																																																													
chr11:80002300-80005132:+																																													1																												
chr11:80009790-80018263:+											1																																																											1			
chr11:80047770-80056645:+																																1																																									
chr11:80052755-80052831:-						1																																	1																																		
chr11:80052973-80056645:+																																																																									2
chr11:80070289-80070389:-																																				2																																					
chr11:80114728-80118158:+			1	1		1					2		3		1					1							1			1							1	1						1								1					1		1	1			1			1	3	1					
chr11:80134247-80136893:-																																																																						1			
chr11:80141033-80141952:+			1	2			1			1	1	1			1										1		2	1												2		2			1						1				1											1							
chr11:80198610-80198757:-					1																																																																				
chr11:80210383-80228413:+																																					1	1																												1							
chr11:80210383-80237712:+				1																										1	1																																										
chr11:80214184-80222733:+																																	1																																								
chr11:80223229-80223412:-												1																																																													
chr11:80258887-80259418:-			1																																																																						
chr11:80259353-80267709:-																										1																																															
chr11:80264465-80267709:-																												1																																													
chr11:80278627-80294234:+																																					1																																				
chr11:80278627-80294488:+																																1																																									
chr11:80280086-80282203:-																	1																																																								
chr11:80285111-80294488:+												1											1																																								1					1		1			
chr11:80285179-80285426:-																																																					1																				
chr11:80285927-80294488:+																							2																																																		
chr11:80286069-80286326:-																																								2	1																1																
chr11:80292530-80292698:-																																																						1																			
chr11:80373221-80373388:+			1								1																																																														
chr11:80448259-80561845:-																																																																					1				
chr11:80492408-80492632:-																																																			1				1																		
chr11:80528699-80561845:-			1																									1				1																	1																								
chr11:80548218-80561845:-																																1																								1																	
chr11:80548218-80576769:-							1																																																																		
chr11:80548218-80583915:-																																									1																																
chr11:80553225-80553427:+																																																		1																							
chr11:80843305-80862440:-																							1																																																		
chr11:82610097-82653077:-																																																																							1		
chr11:82696918-82700871:+																							1																																																		
chr11:82700833-82709429:-																																																														1											
chr11:82734319-82734430:+											1																																																														
chr11:82773712-82774790:-																																		1																																							
chr11:82803220-82808025:+																																																		1																							
chr11:82805875-82817013:+																																																														1											
chr11:82810549-82817013:+									1																									1												1																									1		
chr11:82816712-82820387:+												1																																																													
chr11:82845542-82849628:+				1										1	1															1					1																			2				1					1										1
chr11:83189544-83260608:+																																															1																										
chr11:83212764-83241997:+																																																									1																
chr11:83215336-83215582:+																												1													1																1																
chr11:83226206-83260608:+																																										1																															
chr11:83241834-83241945:-																																						1																																			
chr11:83255620-83260608:+					1																		1																																																1		
chr11:83256472-83260608:+																	2																																				1			1																	
chr11:83266393-83266944:-																																					1																																				
chr11:83294795-83295505:-		2																																																																							
chr11:83342211-83342565:-				1																																																																					
chr11:83372759-83375905:+																																													1									1																			
chr11:83372759-83378239:+																	1																																																								
chr11:83375476-83375905:+							1																																							1																	1										
chr11:83375476-83378239:+							2											1								2																																				1										1	
chr11:83375476-83379871:+																																																																							1		
chr11:83375476-83393678:+																															1																1			1											1												
chr11:83381036-83381167:-																																														1																											
chr11:83391940-83393678:+				1																																																														1							
chr11:83839270-83840520:+			1										1										6				1	1				1		3						1	1				1				1								1	2															1
chr11:83867908-83873133:+																																										1																															
chr11:83876074-83893061:+						1																																																																			
chr11:83876074-83900376:+																																		1											1																1												
chr11:83876074-83915917:+																																														1																											
chr11:83877639-83885288:+																																																													1												
chr11:83878738-83885288:+																				1									1																								1			1						1											1
chr11:83878738-83900376:+																																										1																															
chr11:83880505-83893061:+																												1							1																																						
chr11:83901904-83902045:-																																					1																																				
chr11:83910416-83910779:+																																					1								1																			1		1			1				
chr11:83910416-83917592:+			1																																																																						
chr11:83976464-83978008:-																																														1																									1		
chr11:83981374-84000871:-																																																																						1			
chr11:83993878-84000871:-																							1																																																		
chr11:84009073-84017921:-																																																					1																				
chr11:84081696-84081890:-																										1																																															
chr11:84083904-84086513:+			4	11	7	12	6	3	1	2	10		1		3	2	7	2		1	7	5	8	2	5	3	8	5		1	1	6	13	2	6	7		7	3	7	8	9	2	5	6	2	2		4	5	3	4	6	3	3	1	6	5	7	4	2	7	15	4	5	9	1	1	5	11	1	6	7
chr11:84083904-84106798:+											2																								1			1														1																					
chr11:84086263-84086513:+																										1										1				1																														1			
chr11:84104983-84117058:+																														1																																											
chr11:84104983-84119852:+																																																			1				1																		
chr11:84104983-84161267:+																																				1																																					
chr11:84105116-84106659:+				2		1											1																																																1							1	
chr11:84106659-84117058:+																																												1																													
chr11:84113967-84119852:+																																																			1				1																		
chr11:84114012-84119807:-																																1																																									
chr11:84172735-84172846:-																																														1						1																					
chr11:84183617-84183735:-						2					1																2																																														
chr11:84263733-84263961:-			1																																																																						
chr11:84327369-84327486:+																											2																																														
chr11:84331882-84332061:+																																																												1													
chr11:84333391-84340013:-														1											1	1					1		1		1										1		1														1		1					1					
chr11:84333391-84363992:-																																																										1															
chr11:84336452-84358370:-																					1																																																				
chr11:84344605-84345138:+					1																																																																				
chr11:84358286-84363992:-																												2			1								1																			1							1								
chr11:84401042-84401130:+												1																																																													
chr11:84723820-84723964:+					1																																																																				
chr11:84724001-84732410:+																																		2																																							
chr11:84744879-84751624:-																																																																								1	1
chr11:84744879-84760898:-																																													1																												
chr11:84749278-84749388:+																		1																																																							
chr11:84785375-84788546:+																																												1																													
chr11:84850616-84850926:-																																																													2												
chr11:84853081-84853178:-																																		1																	1				1																		
chr11:84876969-84877250:+																																																																									1
chr11:84896633-84897905:-																1																																																									
chr11:84908455-84910702:-																										1																																															
chr11:84908455-84913731:-												1																					1																								1																
chr11:84908455-84921390:-																																2																																									
chr11:84908455-84994852:-											1																							1																																							
chr11:84909961-84910103:+												1																																																													
chr11:84919886-84921390:-																																																	1																								
chr11:84919886-84933506:-																														1																																											
chr11:84935535-84944875:-																											1																																											1			
chr11:84941212-84944875:-																																																																									1
chr11:84946591-84972075:-																											1																																														
chr11:84968090-84994852:-		1																			1																				1					1											1							1	1								
chr11:84971956-84974720:-					1																																										1																										
chr11:85086891-85095149:-			1																																																																						
chr11:85091119-85095149:-																																					1																																				
chr11:85091119-85100934:-																																																					1																				
chr11:85094706-85094781:+																									1																	1																															
chr11:85114914-85115004:+																																																	1																								
chr11:85202162-85202247:-																																																			1				1																		
chr11:85217689-85223201:+															1								2																	1																								1									
chr11:85217689-85230622:+																																												1					1		1		1	1	1																		
chr11:85250450-85261989:+							1																																										1	1																							
chr11:85342486-85474820:+																																																												1													
chr11:85422618-85449997:+																						1											1							1																																	
chr11:85422618-85474820:+																														2		1								1											1				1	2							1					1		2			
chr11:85434753-85474820:+																																								1																																	
chr11:85445015-85467708:+																							2																																															1			
chr11:85445015-85474820:+								1																	1										2	1		1									1				1				1						1												
chr11:85467607-85474820:+											1																	1											2			2		1	1									1											1					1		2	
chr11:85471296-85471467:-																																					1																																				
chr11:85488134-85488260:-																																												1																													
chr11:85493431-85493540:-																																																	1																								
chr11:85511517-85511621:-												2														1				1															1					1																					1		
chr11:85521183-85521705:-																																																												1													
chr11:85652674-85652778:-																																																																						1			
chr11:85999592-86001328:-			1																																																																						
chr11:86001168-86039383:-																																										1																															
chr11:86026084-86089820:-																																																										2															
chr11:86095242-86095350:-																										1																																															
chr11:86167855-86169280:+																																																																		1							
chr11:86169295-86174249:-																																														1										1																	
chr11:86169295-86177716:-																																																																						1			
chr11:86174025-86174768:-																																																					1					1															
chr11:86178916-86199738:-							1																																																																		
chr11:86183934-86184028:+																																																																						1			
chr11:86189105-86197888:-				1																																																																					
chr11:86189105-86199738:-																																					1	3									1						1																				
chr11:86189688-86189770:+																																					1																																				
chr11:86191955-86236854:-												1																																																													
chr11:86197809-86199738:-																																		1																																							
chr11:86199915-86200216:+																																			1																																						
chr11:86210173-86222854:-		1																																																									1														
chr11:86210173-86236854:-					1																																														1				1													1					
chr11:86218627-86222854:-							1																																																												1						
chr11:86236685-86236854:-				1			1																																																															1			
chr11:86379892-86386155:+											1																																																														
chr11:86386766-86386855:-																																		1																																							
chr11:86395091-86404463:-																																																																					1				
chr11:86397616-86404463:-																																																																						1			
chr11:86397616-86408466:-											1																																																														
chr11:86402414-86404463:-											1																																																														
chr11:86402414-86424972:-																																																										1															
chr11:86404125-86424972:-																																													1																												
chr11:86423597-86424972:-																		1														1										1				2																1						1				1	
chr11:86423597-86426286:-		4	1	2	2		1				3	3	4	3	1			2			2		5		2	3	2	1				3	1	1	1	4		5		5	3	1		4	5				1	2	1	1	4	2	1	1	4	3		1	2	2	2	1		4	1	1		2		1	1
chr11:86439608-86452202:+																			2								1																																														
chr11:86498001-86556704:-																																								2																												2					
chr11:86534323-86552059:-																	1																																																								
chr11:86593146-86594566:+											1																																																														
chr11:86593435-86594516:+																											1																																														
chr11:86596798-86602401:-																																																																				1					
chr11:86597492-86602401:-																																																														1											
chr11:86621036-86621657:-																																																												1													
chr11:86623330-86624670:-																																																																		1							
chr11:86679992-86684087:-					1																																																																				
chr11:86880173-86880291:+			1																																																																						
chr11:86932613-86950386:-																																	1																																								
chr11:86968764-86971050:+																																																			2				2																		
chr11:87031310-87034040:+												1																																							1				1																		
chr11:87033952-87040189:+																																																								1																	1
chr11:87036289-87037883:+																																																																		1							
chr11:87036289-87040189:+																														1																																									1		
chr11:87036289-87054695:+																																		1																																							
chr11:87036289-87058342:+																																																					1	1																			
chr11:87036289-87068854:+																																			1																																						
chr11:87036289-87100713:+																																																												1													
chr11:87037759-87040189:+							1																						1					1							1										2				2		1																
chr11:87068674-87109156:+																																																																									1
chr11:87075709-87077341:+		2		1	1															1						1			2				3					1					1		1											1	1															1	
chr11:87087646-87100713:+																																												1																													
chr11:87096758-87109156:+																1																																																									
chr11:87109192-87109286:-																				1																																																					
chr11:87279444-87288583:-																																																															1										
chr11:87404767-87405687:+																																								1									1																								
chr11:87493233-87494325:+														2																																																											
chr11:87493233-87495976:+																										1																																	1														
chr11:87584986-87585126:-																										1																																															
chr11:87938730-87939363:-																																					1																																				
chr11:87939315-87940041:+																														1															1																												
chr11:87940802-87942158:+		1				1															1		1		1																										4				4													1					
chr11:87942498-87942589:-											1																																																														
chr11:87963882-87967200:+																																																			1		1		1																		
chr11:87963882-87969381:+						1	1													1										1				1			1		1																					3		1											
chr11:87972408-87972546:-																						1																																																			
chr11:88060390-88061000:+																																					1																																				
chr11:88060390-88068223:+													1	1																					1																																						
chr11:88234415-88234538:+																														1																																											
chr11:88257610-88304816:-																																												1																													
chr11:88276870-88304816:-																											1																																														
chr11:88285390-88370880:-																																	1																																								
chr11:88304733-88370880:-					2																													1								1		1							1				1							1							1				
chr11:88427509-88427635:+																								1																																																	
chr11:88545449-88545534:+																																													1																												
chr11:88727857-88727952:+																																																					1											1									
chr11:88731994-88736691:-																																																											1														
chr11:88895554-88904364:+						1																			1					1																			1					3												1							
chr11:88899944-88901799:+			1																													1								1																					1												1
chr11:88901390-88901485:-							1																																																																		
chr11:88932987-88940726:-		1			1		1																1				1						1				1		1			1												1									1	1						1			
chr11:88939714-88943372:-					1																																									1	1																										
chr11:90148345-90155403:+																																								2																	1																
chr11:90148345-90158407:+																														1										3													1					1															
chr11:90162859-90162948:-																		1																									1																				1										
chr11:90164144-90165341:-																																	1																																								
chr11:90167779-90167923:-																1																																																									
chr11:90223632-90223787:+						1																																																																			
chr11:90237506-90237611:+				1																															1																																						
chr11:90424008-90424090:+					1																																																																				
chr11:90426305-90491106:-																																																		1																							
chr11:90439636-90498277:-			1																																																													1									
chr11:90462547-90485667:-																																		1																																							
chr11:90462547-90491106:-																					1		1																															1																			
chr11:90462547-90498277:-																							2											1																																							
chr11:90561909-90565645:-																																										1												1																1			
chr11:93748555-93748655:+																																1																																									
chr11:93782764-93783455:-																																1																																									
chr11:93795984-93803284:+									1	2					3		1	1					1			1								2				1			2			1					1					1		1	1				1		3		1	1							
chr11:93795984-93812310:+																							1																																		1																
chr11:93795988-93803284:+				2	1								1													1										1								2								1	1						1														
chr11:93799629-93801232:+																	1												1																																											1	
chr11:93799629-93803284:+																							1																																																		
chr11:93904448-93915823:+																																														1																											
chr11:93904448-93939384:+										1		1															1																																														
chr11:93915742-93939384:+														2												1																																															
chr11:93927425-93939384:+		2														2														1						1	2			1					1					1	1			2	1		1																
chr11:93927425-93962512:+							1																																																																		
chr11:93934397-93939384:+				1																1																		1		1	1			2			2																										
chr11:93944349-93944482:-																																					1																																				
chr11:93958718-93962512:+																													1												1													1																			
chr11:93959605-93959764:-																																																																		1							
chr11:93959838-93962459:-				1										2																																																											
