	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	gene	databases	has_db
chr6:5491591-5492014:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Pdk4	.	FALSE
chr6:5491591-5492014:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Pdk4	.	FALSE
chr6:17340581-17340786:-	0.0697647835985138	30	2.22343497451256	12.5931274451318	2.30362068841735e-36	1.16577349126978e-34	circRNA	Cav1	.	FALSE
chr6:28797344-28797547:-	0.0697647835985138	30	2.22343497451256	12.5931274451318	2.30362068841735e-36	1.16577349126978e-34	ciRNA	Snd1	.	FALSE
chr6:28834892-28835151:+	0.279059134394055	30	2.22341289886012	12.5932524788152	2.29997376731411e-36	1.16577349126978e-34	ciRNA	Snd1	.	FALSE
chr6:28834892-28835151:-	0.279059134394055	30	2.22341289886012	12.5932524788152	2.29997376731411e-36	1.16577349126978e-34	ciRNA	Snd1	.	FALSE
chr6:29456735-29456942:+	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	circRNA	Flnc	.	FALSE
chr6:29456735-29456942:-	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	circRNA	Flnc	.	FALSE
chr6:51851455-51856828:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Skap2	circAtlas:mmu-Skap2_0006,circAtlas:mmu-Skap2_0012,circBase_lifted:hsa_circ_0079658	TRUE
chr6:51851455-51856828:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Skap2	circAtlas:mmu-Skap2_0006,circAtlas:mmu-Skap2_0012,circBase_lifted:hsa_circ_0079658	TRUE
chr6:56845705-56852817:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Fkbp9	.	FALSE
chr6:56845705-56852817:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Fkbp9	.	FALSE
chr6:57689972-57703584:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Lancl2	.	FALSE
chr6:57689973-57703584:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Lancl2	.	FALSE
chr6:67090972-67093751:+	0.279059134394055	30	2.22341289886012	12.5932524788152	2.29997376731411e-36	1.16577349126978e-34	intergenic-circRNA	intergenic_chr6:67090972-67093751:+	circAtlas:mmu-intergenic_002107	TRUE
chr6:67090972-67093751:-	0.279059134394055	30	2.22341289886012	12.5932524788152	2.29997376731411e-36	1.16577349126978e-34	intergenic-circRNA	intergenic_chr6:67090972-67093751:-	circAtlas:mmu-intergenic_002107	TRUE
chr6:72701658-72711315:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	ciRNA	Tcf7l1	.	FALSE
chr6:72701658-72711315:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	ciRNA	Tcf7l1	.	FALSE
chr6:84966306-84980267:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Exoc6b	circAtlas:mmu-Exoc6b_0047,circAtlas:mmu-Exoc6b_0095,circAtlas:mmu-Exoc6b_0075	TRUE
chr6:84966307-84980267:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Exoc6b	circAtlas:mmu-Exoc6b_0047,circAtlas:mmu-Exoc6b_0095,circAtlas:mmu-Exoc6b_0075	TRUE
chr6:92510823-92517870:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	EI-circRNA	Prickle2	.	FALSE
chr6:92510823-92517870:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	EI-circRNA	Prickle2	.	FALSE
chr6:99602153-99603808:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	circRNA	Eif4e3	.	FALSE
chr6:99602153-99603808:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	circRNA	Eif4e3	.	FALSE
chr6:101216236-101217298:+	0.420233338456088	30	2.22359457146303	12.5922235821871	2.33015560633514e-36	1.16577349126978e-34	ciRNA	Pdzrn3	.	FALSE
chr6:101216236-101217298:-	0.420233338456088	30	2.22359457146303	12.5922235821871	2.33015560633514e-36	1.16577349126978e-34	ciRNA	Pdzrn3	.	FALSE
chr6:113097801-113124699:+	0.104647175397771	30	2.22342362004403	12.5931917550851	2.30174421006887e-36	1.16577349126978e-34	EI-circRNA	Setd5	circAtlas:mmu-Setd5_0047,circAtlas:mmu-Setd5_0072	TRUE
chr6:113097802-113124699:-	0.104647175397771	30	2.22342362004403	12.5931917550851	2.30174421006887e-36	1.16577349126978e-34	EI-circRNA	Setd5	circAtlas:mmu-Setd5_0047,circAtlas:mmu-Setd5_0072	TRUE
chr6:119334176-119342341:+	0.308447347758737	30	2.2202275222776	12.6113201097861	1.8290342423933e-36	1.16577349126978e-34	EI-circRNA	Adipor2	circAtlas:mmu-Adipor2_0012,circBase_lifted:hsa_circ_0025005	TRUE
chr6:119334177-119336498:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Adipor2	circAtlas:mmu-Adipor2_0011,circBase_lifted:hsa_circ_0025008	TRUE
chr6:119334177-119336498:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Adipor2	circAtlas:mmu-Adipor2_0011,circBase_lifted:hsa_circ_0025008	TRUE
chr6:119334177-119342341:-	0.308447347758737	30	2.2202275222776	12.6113201097861	1.8290342423933e-36	1.16577349126978e-34	EI-circRNA	Adipor2	circAtlas:mmu-Adipor2_0012,circBase_lifted:hsa_circ_0025005	TRUE
chr6:120994363-120994568:+	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	ciRNA	Mical3	.	FALSE
chr6:120994363-120994568:-	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	ciRNA	Mical3	.	FALSE
chr6:136536761-136548536:-	0.348823917992569	30	2.22341194012698	12.5932579090139	2.29981551201941e-36	1.16577349126978e-34	EI-circRNA	Atf7ip	circAtlas:mmu-Atf7ip_0022	TRUE
chr6:136536762-136548536:+	0.348823917992569	30	2.22341194012698	12.5932579090139	2.29981551201941e-36	1.16577349126978e-34	EI-circRNA	Atf7ip	circAtlas:mmu-Atf7ip_0022	TRUE
chr6:142571662-142574378:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	5330439B14Rik,Abcc9	circAtlas:mmu-Abcc9_0004	TRUE
chr6:142571663-142574378:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	5330439B14Rik,Abcc9	circAtlas:mmu-Abcc9_0004	TRUE
chr6:142602328-142604328:+	0.666771266333551	30	2.21162750609933	12.6603598132056	9.80489247716055e-37	1.16577349126978e-34	EI-circRNA	Abcc9	circAtlas:mmu-Abcc9_0058	TRUE
chr6:142602328-142604328:-	0.666771266333551	30	2.21162750609933	12.6603598132056	9.80489247716055e-37	1.16577349126978e-34	EI-circRNA	Abcc9	circAtlas:mmu-Abcc9_0058	TRUE
chr6:148685999-148688288:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Ipo8	circAtlas:mmu-Ipo8_0017	TRUE
chr6:148685999-148688288:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Ipo8	circAtlas:mmu-Ipo8_0017	TRUE
chr6:148760098-148792169:-	0.209294350795541	30	2.22341467025254	12.5932424457826	2.30026619402817e-36	1.16577349126978e-34	EI-circRNA	Caprin2	circAtlas:mmu-Caprin2_0034	TRUE
chr6:148760099-148792169:+	0.209294350795541	30	2.22341467025254	12.5932424457826	2.30026619402817e-36	1.16577349126978e-34	EI-circRNA	Caprin2	circAtlas:mmu-Caprin2_0034	TRUE
chr7:3495142-3497812:-	0.308521015143514	30	2.21753372734857	12.6266399715501	1.50571492421011e-36	1.16577349126978e-34	intergenic-circRNA	intergenic_chr7:3495142-3497812:-	circAtlas:mmu-intergenic_028422	TRUE
chr7:3495143-3497812:+	0.308521015143514	30	2.21753372734857	12.6266399715501	1.50571492421011e-36	1.16577349126978e-34	intergenic-circRNA	intergenic_chr7:3495143-3497812:+	circAtlas:mmu-intergenic_028422	TRUE
chr7:19020459-19021435:+	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	EI-circRNA	Rtn2	circAtlas:mmu-Rtn2_0001,circBase:mm9_circ_015140	TRUE
chr7:19020459-19021435:-	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	EI-circRNA	Rtn2	circAtlas:mmu-Rtn2_0001,circBase:mm9_circ_015140	TRUE
chr7:19121038-19124101:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	EI-circRNA	Ercc2	circAtlas:mmu-Ercc2_0002,circAtlas:mmu-Ercc2_0005	TRUE
chr7:19121038-19124101:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	EI-circRNA	Ercc2	circAtlas:mmu-Ercc2_0002,circAtlas:mmu-Ercc2_0005	TRUE
chr7:19150643-19154221:+	1.49470816074714	30	2.22163466451297	12.6033323332836	2.02408641334712e-36	1.16577349126978e-34	EI-circRNA	A930016O22Rik,Ckm	circAtlas:mmu-Ckm_0043	TRUE
chr7:19150643-19154221:-	1.49470816074714	30	2.22163466451297	12.6033323332836	2.02408641334712e-36	1.16577349126978e-34	EI-circRNA	A930016O22Rik,Ckm	circAtlas:mmu-Ckm_0043	TRUE
chr7:19430262-19430935:+	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	circRNA	Apoe	circAtlas:mmu-Apoe_0026,circAtlas:mmu-Apoe_0055,circAtlas:mmu-Apoe_0052	TRUE
chr7:19430262-19430935:-	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	circRNA	Apoe	circAtlas:mmu-Apoe_0026,circAtlas:mmu-Apoe_0055,circAtlas:mmu-Apoe_0052	TRUE
chr7:27018835-27019181:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Ltbp4	circAtlas:mmu-Ltbp4_0004	TRUE
chr7:27018835-27019181:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Ltbp4	circAtlas:mmu-Ltbp4_0004	TRUE
chr7:28078076-28078590:+	0.0697647835985138	30	2.22343497451256	12.5931274451318	2.30362068841735e-36	1.16577349126978e-34	ciRNA	Zfp36,Paf1	.	FALSE
chr7:28095558-28098174:+	1.61993292114678	30	2.2126397407725	12.6545679732862	1.05554629318895e-36	1.16577349126978e-34	EI-circRNA	Paf1	circAtlas:mmu-Paf1_0002,circAtlas:mmu-Paf1_0009	TRUE
chr7:28095558-28098174:-	1.61993292114678	30	2.2126397407725	12.6545679732862	1.05554629318895e-36	1.16577349126978e-34	EI-circRNA	Paf1	circAtlas:mmu-Paf1_0002,circAtlas:mmu-Paf1_0009	TRUE
chr7:28735404-28765050:-	0.350935417485833	30	2.22151210553396	12.6040276486677	2.00631642882359e-36	1.16577349126978e-34	EI-circRNA	Ryr1	circAtlas:mmu-Ryr1_0008	TRUE
chr7:28735405-28765050:+	0.350935417485833	30	2.22151210553396	12.6040276486677	2.00631642882359e-36	1.16577349126978e-34	EI-circRNA	Ryr1	circAtlas:mmu-Ryr1_0008	TRUE
chr7:28746421-28746941:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Ryr1	.	FALSE
chr7:28746422-28746941:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Ryr1	.	FALSE
chr7:28785377-28785547:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	circRNA	Ryr1	.	FALSE
chr7:28803697-28814626:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Ryr1	.	FALSE
chr7:28803698-28814626:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Ryr1	.	FALSE
chr7:33937851-33938017:+	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	circRNA	Garre1,Gm12758	.	FALSE
chr7:33937851-33938017:-	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	circRNA	Garre1,Gm12758	.	FALSE
chr7:34747531-34748620:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	circRNA	Cebpg	.	FALSE
chr7:34747531-34748620:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	circRNA	Cebpg	.	FALSE
chr7:34898260-34898746:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Slc7a10	.	FALSE
chr7:34898261-34898746:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Slc7a10	.	FALSE
chr7:45105046-45105406:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	circRNA	Gys1	.	FALSE
chr7:45105047-45105406:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	circRNA	Gys1	.	FALSE
chr7:45144041-45151139:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Tulp2,Nucb1	circBase_lifted:hsa_circ_0051792	TRUE
chr7:45144041-45151139:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Tulp2,Nucb1	circBase_lifted:hsa_circ_0051792	TRUE
chr7:45762377-45762532:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	EI-circRNA	Abcc8	.	FALSE
chr7:45762378-45762532:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	EI-circRNA	Abcc8	.	FALSE
chr7:58890715-58898356:+	0.295126758316961	30	2.21718026830397	12.6286528886614	1.46769324380546e-36	1.16577349126978e-34	EI-circRNA	Ube3a	circAtlas:mmu-Ube3a_0009	TRUE
chr7:58890715-58898356:-	0.295126758316961	30	2.21718026830397	12.6286528886614	1.46769324380546e-36	1.16577349126978e-34	EI-circRNA	Ube3a	circAtlas:mmu-Ube3a_0009	TRUE
chr7:67386325-67386461:+	0.212611597682484	-30	2.22148861524069	-12.604160925203	2.00292806682472e-36	1.16577349126978e-34	EI-circRNA	Synm	.	FALSE
chr7:73091333-73099039:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Chd2	circAtlas:mmu-Chd2_0049,circAtlas:mmu-Chd2_0025,circBase_lifted:hsa_circ_0003783	TRUE
chr7:73091334-73099039:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Chd2	circAtlas:mmu-Chd2_0049,circAtlas:mmu-Chd2_0025,circBase_lifted:hsa_circ_0003783	TRUE
chr7:80012357-80012678:+	0.271562768537781	30	2.21756091009909	12.6264851948301	1.50867868530966e-36	1.16577349126978e-34	EI-circRNA	Man2a2	circAtlas:mmu-Man2a2_0026	TRUE
chr7:80012357-80012678:-	0.271562768537781	30	2.21756091009909	12.6264851948301	1.50867868530966e-36	1.16577349126978e-34	EI-circRNA	Man2a2	circAtlas:mmu-Man2a2_0026	TRUE
chr7:83282338-83286905:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Stard5	circAtlas:mmu-Stard5_0002,circAtlas:mmu-Stard5_0001	TRUE
chr7:83282338-83286905:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Stard5	circAtlas:mmu-Stard5_0002,circAtlas:mmu-Stard5_0001	TRUE
chr7:84281863-84302250:-	0.291171525797178	30	2.22359682011944	12.5922108480512	2.33053160705569e-36	1.16577349126978e-34	EI-circRNA	Zfand6	circAtlas:mmu-Zfand6_0001,circAtlas:mmu-Zfand6_0010,circBase_lifted:hsa_circ_0000642	TRUE
chr7:84281864-84302250:+	0.291171525797178	30	2.22359682011944	12.5922108480512	2.33053160705569e-36	1.16577349126978e-34	EI-circRNA	Zfand6	circAtlas:mmu-Zfand6_0001,circAtlas:mmu-Zfand6_0010,circBase_lifted:hsa_circ_0000642	TRUE
chr7:89809655-89825610:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Picalm	circAtlas:mmu-Picalm_0028,circAtlas:mmu-Picalm_0062,circAtlas:mmu-Picalm_0039,circAtlas:mmu-Picalm_0077,circAtlas:mmu-Picalm_0080,circAtlas:mmu-Picalm_0051,circBase_lifted:hsa_circ_0023923,circBase_lifted:hsa_circ_0023928,circBase_lifted:hsa_circ_0023932	TRUE
chr7:89809656-89825610:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Picalm	circAtlas:mmu-Picalm_0028,circAtlas:mmu-Picalm_0062,circAtlas:mmu-Picalm_0039,circAtlas:mmu-Picalm_0077,circAtlas:mmu-Picalm_0080,circAtlas:mmu-Picalm_0051,circBase_lifted:hsa_circ_0023923,circBase_lifted:hsa_circ_0023928,circBase_lifted:hsa_circ_0023932	TRUE
chr7:89818389-89822283:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Picalm	circAtlas:mmu-Picalm_0056,circBase_lifted:hsa_circ_0023935	TRUE
chr7:89818389-89822283:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Picalm	circAtlas:mmu-Picalm_0056,circBase_lifted:hsa_circ_0023935	TRUE
chr7:92298663-92309388:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Gm26944,Pcf11	.	FALSE
chr7:92298664-92309388:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Gm26944,Pcf11	.	FALSE
chr7:97285583-97288717:-	0.34027016412384	30	2.21624821168781	12.6339639451649	1.37189226029111e-36	1.16577349126978e-34	EI-circRNA	Rsf1os1,Rsf1	circAtlas:mmu-Rsf1_0027	TRUE
chr7:97285584-97288717:+	0.34027016412384	30	2.21624821168781	12.6339639451649	1.37189226029111e-36	1.16577349126978e-34	EI-circRNA	Rsf1os1,Rsf1	circAtlas:mmu-Rsf1_0027	TRUE
chr7:97873191-97875681:+	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	EI-circRNA	Acer3	.	FALSE
chr7:97873191-97875681:-	0.139529567197028	30	2.22341880709425	12.5932190150864	2.30094925822655e-36	1.16577349126978e-34	EI-circRNA	Acer3	.	FALSE
chr7:100044374-100045051:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	C2cd3	circBase_lifted:hsa_circ_0023558	TRUE
chr7:100044375-100045051:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	C2cd3	circBase_lifted:hsa_circ_0023558	TRUE
chr7:101643870-101656761:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Numa1	.	FALSE
chr7:101643870-101656761:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Numa1	.	FALSE
chr7:109495449-109526221:-	0.315175003842066	30	2.22359512975808	12.5922204205612	2.33024895401086e-36	1.16577349126978e-34	EI-circRNA	Dennd5a	circAtlas:mmu-Dennd5a_0011,circAtlas:mmu-Dennd5a_0017,circAtlas:mmu-Dennd5a_0056,circBase_lifted:hsa_circ_0021131	TRUE
chr7:109495450-109526221:+	0.315175003842066	30	2.22359512975808	12.5922204205612	2.33024895401086e-36	1.16577349126978e-34	EI-circRNA	Dennd5a	circAtlas:mmu-Dennd5a_0011,circAtlas:mmu-Dennd5a_0017,circAtlas:mmu-Dennd5a_0056,circBase_lifted:hsa_circ_0021131	TRUE
chr7:109511121-109515511:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Dennd5a	circAtlas:mmu-Dennd5a_0010,circAtlas:mmu-Dennd5a_0053,circBase_lifted:hsa_circ_0021141	TRUE
chr7:109511122-109515511:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Dennd5a	circAtlas:mmu-Dennd5a_0010,circAtlas:mmu-Dennd5a_0053,circBase_lifted:hsa_circ_0021141	TRUE
chr7:110027395-110040285:+	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Sbf2	circAtlas:mmu-Sbf2_0038,circAtlas:mmu-Sbf2_0048,circAtlas:mmu-Sbf2_0115,circBase_lifted:hsa_circ_0021230	TRUE
chr7:110027395-110040285:-	0.262645836535055	30	2.22359555751293	12.5922179981857	2.33032047767439e-36	1.16577349126978e-34	EI-circRNA	Sbf2	circAtlas:mmu-Sbf2_0038,circAtlas:mmu-Sbf2_0048,circAtlas:mmu-Sbf2_0115,circBase_lifted:hsa_circ_0021230	TRUE
chr7:110027395-110063914:+	0.104647175397771	30	2.22342362004403	12.5931917550851	2.30174421006887e-36	1.16577349126978e-34	EI-circRNA	Sbf2	circAtlas:mmu-Sbf2_0063	TRUE
chr7:110027395-110063914:-	0.104647175397771	30	2.22342362004403	12.5931917550851	2.30174421006887e-36	1.16577349126978e-34	EI-circRNA	Sbf2	circAtlas:mmu-Sbf2_0063	TRUE
chr7:112461954-112462118:+	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	ciRNA	Tead1	.	FALSE
chr7:112461954-112462118:-	0.210116669228044	30	2.22359617024966	12.5922145282595	2.33042293538135e-36	1.16577349126978e-34	ciRNA	Tead1	.	FALSE
chr7:115959230-115961887:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Pik3c2a	circAtlas:mmu-Pik3c2a_0018	TRUE
chr7:115959230-115961887:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Pik3c2a	circAtlas:mmu-Pik3c2a_0018	TRUE
chr7:118411028-118437454:+	0.104647175397771	30	2.22342362004403	12.5931917550851	2.30174421006887e-36	1.16577349126978e-34	EI-circRNA	Gm26147,Vps35l	circAtlas:mmu-9030624J02Rik_0013,circBase_lifted:hsa_circ_0038369	TRUE
chr7:118411028-118437454:-	0.104647175397771	30	2.22342362004403	12.5931917550851	2.30174421006887e-36	1.16577349126978e-34	EI-circRNA	Gm26147,Vps35l	circAtlas:mmu-9030624J02Rik_0013,circBase_lifted:hsa_circ_0038369	TRUE
chr7:122761717-122762100:+	0.57983837748125	-30	2.22078162831565	-12.6081734660407	1.90353554129339e-36	1.16577349126978e-34	circRNA	Tnrc6a	circAtlas:mmu-Tnrc6a_0010,circAtlas:mmu-Tnrc6a_0040,circBase_lifted:hsa_circ_0038673	TRUE
chr7:122761717-122762100:-	0.57983837748125	-30	2.22078162831565	-12.6081734660407	1.90353554129339e-36	1.16577349126978e-34	circRNA	Tnrc6a	circAtlas:mmu-Tnrc6a_0010,circAtlas:mmu-Tnrc6a_0040,circBase_lifted:hsa_circ_0038673	TRUE
chr7:123009947-123020862:+	0.748928302347319	-30	2.22211340232858	-12.6006170390127	2.09499119073958e-36	1.16577349126978e-34	EI-circRNA	Lcmt1	circAtlas:mmu-Lcmt1_0004,circAtlas:mmu-Lcmt1_0002,circAtlas:mmu-Lcmt1_0007,circBase_lifted:hsa_circ_0006315	TRUE
chr7:123009947-123020862:-	0.748928302347319	-30	2.22211340232858	-12.6006170390127	2.09499119073958e-36	1.16577349126978e-34	EI-circRNA	Lcmt1	circAtlas:mmu-Lcmt1_0004,circAtlas:mmu-Lcmt1_0002,circAtlas:mmu-Lcmt1_0007,circBase_lifted:hsa_circ_0006315	TRUE
chr7:127129354-127130243:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Srcap	circAtlas:mmu-Srcap_0065	TRUE
chr7:127129355-127130243:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Srcap	circAtlas:mmu-Srcap_0065	TRUE
chr7:132627442-132627601:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Ctbp2	circAtlas:mmu-Ctbp2_0002,circBase:mm9_circ_000036,circBase_lifted:hsa_circ_0020353	TRUE
chr7:132627442-132627601:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Ctbp2	circAtlas:mmu-Ctbp2_0002,circBase:mm9_circ_000036,circBase_lifted:hsa_circ_0020353	TRUE
chr7:134503137-134503333:-	0.159081540076806	-30	2.22167585667821	-12.6030986544837	2.03009352597521e-36	1.16577349126978e-34	ciRNA	Dock1,Insyn2a	.	FALSE
chr8:4351684-4355030:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Elavl1	.	FALSE
chr8:4351684-4355030:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Elavl1	.	FALSE
chr8:11841455-11850868:+	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Arhgef7	circAtlas:mmu-Arhgef7_0009	TRUE
chr8:11841456-11850868:-	0.174411958996285	30	2.22341622601317	12.5932336340853	2.30052305370022e-36	1.16577349126978e-34	EI-circRNA	Arhgef7	circAtlas:mmu-Arhgef7_0009	TRUE
chr8:12671798-12691207:+	0.279059134394055	30	2.22341289886012	12.5932524788152	2.29997376731411e-36	1.16577349126978e-34	EI-circRNA	Tubgcp3	circAtlas:mmu-Tubgcp3_0009	TRUE
