	logFC	logCPM	LR	PValue	DE	FDR	type	gene	databases	has_db
chr7:97062685-97066299:+	-1.60872213109063	-4.176281841768	2.01439342977799	0.155813528919181	0	0.695835177339735	EI-circRNA	Thrsp	circAtlas:mmu-Thrsp_0001,circAtlas:mmu-Thrsp_0002,circAtlas:mmu-Thrsp_0003,circAtlas:mmu-Thrsp_0004	FALSE
chr3:133026697-133036273:+	1.10657227959379	-4.32105348224711	2.01068004618637	0.156195289727908	0	0.695835177339735	EI-circRNA	Ppa2	circAtlas:mmu-Ppa2_0006,circBase:mm9_circ_017159,circBase_lifted:hsa_circ_0007477	FALSE
chr3:65455018-65460143:-	1.10657227959379	-4.32105348224711	2.01068004618637	0.156195289727908	0	0.695835177339735	EI-circRNA	Tiparp	circAtlas:mmu-Tiparp_0002,circAtlas:mmu-Tiparp_0006	FALSE
chr16:35748896-35749147:+	1.10733826796113	-4.31978452931162	2.00961292572665	0.156305193325709	0	0.695835177339735	circRNA	Dtx3l	circAtlas:mmu-Dtx3l_0003	FALSE
chr8:46988015-46988247:-	1.10733826796113	-4.31978452931162	2.00961292572665	0.156305193325709	0	0.695835177339735	circRNA	Acsl1	circAtlas:mmu-Acsl1_0006	FALSE
chr7:126046825-126047117:+	1.10733716407474	-4.31978436934824	2.00961121706396	0.156305369372687	0	0.695835177339735	EI-circRNA	Atp2a1	.	TRUE
chr7:126468317-126468572:+	1.10608100893203	-4.31960036217469	2.00767764369898	0.156504733785815	0	0.695835177339735	EI-circRNA	Taok2	.	TRUE
chrX:104899464-104900224:+	1.10153213886727	-4.30251798462689	2.00599912875659	0.156678034237308	0	0.695835177339735	EI-circRNA	Atrx	circAtlas:mmu-Atrx_0013	FALSE
chr10:80559378-80559614:+	1.10066716609665	-4.32026555238705	2.00114274868956	0.157180666965213	0	0.695835177339735	EI-circRNA	Ap3d1	.	TRUE
chr11:104314748-104317294:+	1.10108110044727	-4.31882662536432	2.00018955323914	0.157279537205803	0	0.695835177339735	EI-circRNA	Kansl1	circAtlas:mmu-Kansl1_0019,circAtlas:mmu-Kansl1_0043	FALSE
chr9:107411831-107412028:-	1.09887732127087	-4.30859611568362	1.99931654348013	0.157370152213787	0	0.695835177339735	circRNA	Tmem115	circAtlas:mmu-Tmem115_0002	FALSE
chr13:34102723-34115629:+	1.10046211950726	-4.31872596554997	1.99928505063312	0.157373422157431	0	0.695835177339735	EI-circRNA	Serpinb6a	circAtlas:mmu-Serpinb6a_0003,circAtlas:mmu-Serpinb6a_0013,circBase_lifted:hsa_circ_0075474	FALSE
chr12:108476463-108478168:-	1.09992574825409	-4.318637824621	1.99850517665422	0.157454422142971	0	0.695835177339735	EI-circRNA	Eml1	circAtlas:mmu-Eml1_0043	FALSE
chr18:34479255-34479398:+	1.09992574825409	-4.318637824621	1.99850517665422	0.157454422142971	0	0.695835177339735	circRNA	Reep5	.	TRUE
chr5:18472155-18476881:+	1.09866686758604	-4.31998054514205	1.99802498829951	0.157504319482839	0	0.695835177339735	EI-circRNA	Gnai1	circAtlas:mmu-Gnai1_0009	FALSE
chr15:34118025-34131434:-	1.09866576369964	-4.31998038516296	1.99802328298949	0.157504496717074	0	0.695835177339735	EI-circRNA	Mtdh	circAtlas:mmu-Mtdh_0017	FALSE
chr8:124619586-124619955:+	1.09866576369964	-4.31998038516296	1.99802328298949	0.157504496717074	0	0.695835177339735	EI-circRNA	Acta1	.	TRUE
chr11:80114729-80118158:+	1.09851974644985	-4.31995919716256	1.99779785912954	0.157527927195573	0	0.695835177339735	EI-circRNA	Rhot1	circAtlas:mmu-Rhot1_0010,circBase_lifted:hsa_circ_0005397	FALSE
chr12:111508589-111508744:-	1.09851974644985	-4.31995919716256	1.99779785912954	0.157527927195573	0	0.695835177339735	circRNA	Eif5	circAtlas:mmu-Eif5_0014,circAtlas:mmu-Eif5_0022,circAtlas:mmu-Eif5_0028	FALSE
chr1:52235324-52251525:-	1.09917606498321	-4.31851318247293	1.99742119295409	0.157567086592307	0	0.695835177339735	EI-circRNA	Gls	circAtlas:mmu-Gls_0002	FALSE
chr2:76698631-76698840:+	1.09810678033507	-4.31989898533849	1.99716189187632	0.157594050777997	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr10:116321941-116322149:+	1.0957245178852	-4.31954313151466	1.99353815013685	0.157971425817193	0	0.695835177339735	circRNA	Cnot2	circAtlas:mmu-Cnot2_0062,circAtlas:mmu-Cnot2_0054	FALSE
chr13:111844827-111848296:-	1.0957245178852	-4.31954313151466	1.99353815013685	0.157971425817193	0	0.695835177339735	EI-circRNA	Mier3	.	TRUE
chr2:165506706-165506806:-	1.09583663811977	-4.31793659360389	1.99267667434458	0.158061290702758	0	0.695835177339735	circRNA	Eya2	.	TRUE
chr7:79376322-79377759:+	1.09583663811977	-4.31793659360389	1.99267667434458	0.158061290702758	0	0.695835177339735	EI-circRNA	Plin1	.	TRUE
chr2:52126876-52127061:+	1.09571214167914	-4.31791439677739	1.99250240531987	0.158079476654022	0	0.695835177339735	EI-circRNA	Neb	.	TRUE
chrX:56319255-56325666:+	1.09252834112885	-4.31732854874474	1.98810787925911	0.158538857886513	0	0.695835177339735	EI-circRNA	Arhgef6	.	TRUE
chr9:50802621-50802767:+	1.09169269013007	-4.31716874914689	1.98697394875488	0.158657639564459	0	0.695835177339735	EI-circRNA	Sik2,Ppp2r1b	circAtlas:mmu-Ppp2r1b_0008	FALSE
chr2:14293798-14299755:+	1.09050466460811	-4.31870907663448	1.98585733085888	0.158774706682466	0	0.695835177339735	EI-circRNA	Mrc1	circAtlas:mmu-Mrc1_0002	FALSE
chr2:143792348-143794152:-	1.09050466460811	-4.31870907663448	1.98585733085888	0.158774706682466	0	0.695835177339735	EI-circRNA	Rrbp1	circAtlas:mmu-Rrbp1_0009,circAtlas:mmu-Rrbp1_0014	FALSE
chr2:76562287-76565444:+	1.08992105816825	-4.31861084909441	1.98501998988923	0.158862558682149	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr6:88805147-88805308:-	-1.57994652567309	-4.18714091042946	1.98344560386791	0.159027889697489	0	0.695835177339735	circRNA	Mgll	circAtlas:mmu-Mgll_0001	FALSE
chr14:70915519-70920290:-	1.08300605540872	-4.30113234064521	1.98319788672595	0.159053921047739	0	0.695835177339735	EI-circRNA	Xpo7	circAtlas:mmu-Xpo7_0015,circAtlas:mmu-Xpo7_0019,circAtlas:mmu-Xpo7_0029,circBase:mm9_circ_014309	FALSE
chr2:67340816-67341038:-	1.0878195674842	-4.31824825878471	1.98203940780681	0.159175724179701	0	0.695835177339735	circRNA	Xirp2	.	TRUE
chr4:47279814-47280887:+	1.08733009365973	-4.31816175018452	1.9813528526464	0.159247959088668	0	0.695835177339735	EI-circRNA	Col15a1	circAtlas:mmu-Col15a1_0023,circAtlas:mmu-Col15a1_0041	FALSE
chr4:139087427-139087935:-	1.08716523774467	-4.31813243468982	1.98112226504414	0.159272228401182	0	0.695835177339735	EI-circRNA	Emc1	.	TRUE
chr15:89019326-89019659:+	1.08020196855663	-4.30119945775114	1.97958023003896	0.159434635648556	0	0.695835177339735	EI-circRNA	Mapk12	circAtlas:mmu-Mapk12_0002	FALSE
chr14:57140153-57151625:-	-1.57036608288625	-4.19600347500681	1.97932245960325	0.159461802440613	0	0.695835177339735	EI-circRNA	Zmym2	circAtlas:mmu-Zmym2_0057,circBase_lifted:hsa_circ_0029625	FALSE
chr2:34662128-34662372:-	1.08113820444954	-4.31699467116311	1.97290986529194	0.160139334641883	0	0.695835177339735	EI-circRNA	Hspa5	circAtlas:mmu-Hspa5_0030	FALSE
chr15:77651818-77653240:+	-1.57268255307439	-4.19062249845879	1.97137014863001	0.160302503499236	0	0.695835177339735	EI-circRNA	Myh9	.	TRUE
chr4:132278846-132278921:-	-1.56786244882416	-4.19170560385259	1.96343415092164	0.161146517936436	0	0.695835177339735	circRNA	Dnajc8	.	TRUE
chr5:87926815-87934571:+	-1.55975929154062	-4.19845305995429	1.96204418333252	0.161294865382695	0	0.695835177339735	EI-circRNA	Csn1s2a	.	TRUE
chr5:87830060-87830214:-	-1.55623600303381	-4.19945674404346	1.95625657417436	0.16191423757067	0	0.695835177339735	circRNA	Csn1s1	.	TRUE
chr11:67140653-67150013:+	1.06536252174014	-4.31325533276091	1.95326372257871	0.162235587235114	0	0.695835177339735	EI-circRNA	Myh4	.	TRUE
chr2:156065255-156096230:-	1.05004729803974	-4.30373336039917	1.93919991699084	0.163755432199051	0	0.695835177339735	EI-circRNA	Phf20	circAtlas:mmu-Phf20_0026,circAtlas:mmu-Phf20_0025,circAtlas:mmu-Phf20_0008,circBase_lifted:hsa_circ_0006478	FALSE
chr1:90721732-90721942:+	-1.55495247811329	-4.18917226067659	1.92875600398192	0.164894608581786	0	0.695835177339735	EI-circRNA	Col6a3	.	TRUE
chr7:15847061-15848150:+	-1.54575772330365	-4.19654660921097	1.927793128489	0.165000090075846	0	0.695835177339735	EI-circRNA	Napa	circAtlas:mmu-Napa_0001,circBase_lifted:hsa_circ_0051690	FALSE
chr2:180786368-180786504:+	1.04137589766464	-4.30392830336126	1.92775545009428	0.165004219252824	0	0.695835177339735	circRNA	Eef1a2	circAtlas:mmu-intergenic_011569	FALSE
chr16:14021040-14022238:+	1.16180666270305	-3.85840476956641	1.92528910117355	0.165274763714093	0	0.695835177339735	EI-circRNA	Myh11	circAtlas:mmu-Myh11_0001	FALSE
chr3:14937270-14937405:-	1.25528327049023	-4.04433657170218	1.90416470893317	0.167612895486859	0	0.695835177339735	circRNA	Car3	.	TRUE
chr10:79547489-79547651:-	1.34945100089071	-4.21562538166487	1.89172656118272	0.16900731115892	0	0.695835177339735	circRNA	Bsg	circAtlas:mmu-Bsg_0026,circAtlas:mmu-Bsg_0003,circAtlas:mmu-Bsg_0005,circAtlas:mmu-Bsg_0020	FALSE
chr19:16719802-16727291:+	1.23418201481442	-4.2522016309053	1.8819718890794	0.170110198846872	0	0.695835177339735	EI-circRNA	Vps13a	circAtlas:mmu-Vps13a_0160,circAtlas:mmu-Vps13a_0033	FALSE
chr9:69383335-69383429:-	1.34595418186938	-4.21954498901292	1.88071925441516	0.17025242230177	0	0.695835177339735	circRNA	Anxa2	.	TRUE
chr5:87840649-87842404:+	-1.51375361398789	-4.20435409679432	1.87642992135123	0.170740465841524	0	0.695835177339735	EI-circRNA	Csn2	.	TRUE
chr16:35748895-35749147:+	-1.48802185357301	-4.20429865275534	1.82328187538608	0.176923122264212	0	0.695835177339735	circRNA	Dtx3l	circAtlas:mmu-Dtx3l_0003	FALSE
chr1:180962357-180964495:+	1.32609138169658	-4.27280648700741	1.82011126516577	0.177300033126033	0	0.695835177339735	EI-circRNA	Nvl	.	TRUE
chr2:76689804-76689890:+	1.32075739949692	-4.22117286566844	1.8174934458527	0.177611928662134	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr13:49051136-49102779:+	-1.48090228850388	-4.20420892992131	1.8112985804219	0.178352531438973	0	0.695835177339735	EI-circRNA	Fam120a	circBase_lifted:hsa_circ_0087534,circBase_lifted:hsa_circ_0087535	FALSE
chr5:25534021-25535898:-	-1.48707089974832	-4.19785471428743	1.80742551483556	0.178817372418286	0	0.695835177339735	EI-circRNA	Kmt2c	.	TRUE
chr10:76446863-76447023:+	1.05146111330677	-3.59743713099799	1.80266971868829	0.179390073713335	0	0.695835177339735	EI-circRNA	Col6a2	circAtlas:mmu-Col6a2_0006	FALSE
chr11:47085858-47085959:+	1.31233853934958	-4.21640468879577	1.79856756043033	0.179885766350009	0	0.695835177339735	circRNA	Sgcd	.	TRUE
chr19:56368635-56368742:+	-1.47877882464261	-4.20198341489067	1.79455726711536	0.180371889943287	0	0.695835177339735	EI-circRNA	Nrap	.	TRUE
chr5:87934480-87936423:-	-1.46395011990935	-4.21012682872656	1.7916777725844	0.180721876641872	0	0.695835177339735	EI-circRNA	Csn1s2a	.	TRUE
chr2:76675116-76675440:+	-1.4721957393443	-4.19731364129604	1.7851486430648	0.181518371563371	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr12:81197426-81199527:-	1.30479522547056	-4.27174774846865	1.78227319594268	0.181870438649359	0	0.695835177339735	EI-circRNA	Smoc1	circBase_lifted:hsa_circ_0032362	FALSE
chr2:119264629-119276136:+	1.30179814061378	-4.27113846044668	1.77422461755192	0.182860112341407	0	0.695835177339735	EI-circRNA	Ino80	circAtlas:mmu-Ino80_0022,circAtlas:mmu-Ino80_0029	FALSE
chr14:34095629-34096453:+	1.04066192307562	-3.56986771971403	1.77390476834687	0.182899570549895	0	0.695835177339735	EI-circRNA	Sncg	.	TRUE
chr2:76723243-76723521:-	-1.45519726218874	-4.20284540820248	1.75890690757359	0.184760916642077	0	0.695835177339735	EI-circRNA	Ttn	circAtlas:mmu-Ttn_1024	FALSE
chr2:70519568-70521075:-	-1.45251102624751	-4.20574016994603	1.75400357704637	0.185374217567661	0	0.695835177339735	EI-circRNA	Gorasp2	circAtlas:mmu-Gorasp2_0010	FALSE
chr6:119897071-119897989:+	-1.43815878338665	-4.2105721170235	1.73885046576027	0.187284546258352	0	0.695835177339735	EI-circRNA	Rad52	circAtlas:mmu-Rad52_0004,circAtlas:mmu-Rad52_0003,circAtlas:mmu-Rad52_0005,circBase:mm9_circ_012490	FALSE
chr4:150584460-150594495:-	-1.42755666520397	-4.21279307226282	1.72683955690398	0.188815019079845	0	0.695835177339735	EI-circRNA	Rere	circAtlas:mmu-Rere_0006,circBase:mm9_circ_000398,circBase_lifted:hsa_circ_0009580	FALSE
chr11:120710855-120710970:+	-1.42581055314365	-4.21302380650847	1.72463295368805	0.189097772784866	0	0.695835177339735	circRNA	Fasn	.	TRUE
chr11:100269029-100269170:+	1.27143465431221	-4.27406124099092	1.72172803245468	0.189470761140182	0	0.695835177339735	circRNA	Jup	circAtlas:mmu-Jup_0006	FALSE
chr5:87925916-87929747:-	-1.5055882555481	-3.91153256731686	1.70912821263626	0.191098519526331	0	0.695835177339735	EI-circRNA	Csn1s2a	.	TRUE
chr6:86381450-86390853:-	1.31138797716767	-4.21307093338365	1.69932104655844	0.192376793350724	0	0.695835177339735	EI-circRNA	Tia1	circAtlas:mmu-Tia1_0027	FALSE
chr1:90721732-90721942:-	-1.39552121556326	-4.21952468582217	1.69131037538508	0.193428322906264	0	0.695835177339735	EI-circRNA	Col6a3	.	TRUE
chr5:122604891-122604993:+	1.26234567731017	-4.15589327320029	1.68892305327231	0.193742995297342	0	0.695835177339735	circRNA	Atp2a2	.	TRUE
chr14:104740783-104747873:+	-1.37955533345002	-4.22239821230156	1.67277114648893	0.195887773011323	0	0.695835177339735	EI-circRNA	Obi1	circBase_lifted:hsa_circ_0000498	FALSE
chr2:146182299-146184669:+	1.27634389896233	-4.19037075062164	1.67231138449398	0.195949229394202	0	0.695835177339735	EI-circRNA	Ralgapa2	circAtlas:mmu-Ralgapa2_0011,circAtlas:mmu-Ralgapa2_0022,circBase:mm9_circ_005811	FALSE
chr18:6111685-6115850:-	-1.39736159755607	-4.21363053678421	1.66694020493997	0.196668870490103	0	0.695835177339735	EI-circRNA	Arhgap12	circAtlas:mmu-Arhgap12_0004,circBase:mm9_circ_014015,circBase_lifted:hsa_circ_0000231	FALSE
chr2:76726664-76736876:-	-1.32899270186009	-3.1989979731607	1.66328532870661	0.197160328559808	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr17:40159377-40159594:-	-1.39417743655364	-4.21175435099699	1.65892552572037	0.197748459672116	0	0.695835177339735	circRNA	Gm26917,AY036118	.	TRUE
chr9:44740081-44740565:+	1.23725737528314	-4.26757843920127	1.6535503125181	0.198476402607916	0	0.695835177339735	EI-circRNA	Kmt2a	circAtlas:mmu-Kmt2a_0009,circAtlas:mmu-Kmt2a_0007,circBase:mm9_circ_007127	FALSE
chr17:40157554-40158511:+	-1.47008748638007	-4.13165152723704	1.65144792918534	0.198761974719987	0	0.695835177339735	circRNA	Rn18s-rs5,Gm26917	.	TRUE
chr19:55369374-55380300:-	-1.38956152484899	-4.20149611432328	1.64794734714929	0.199238538511706	0	0.695835177339735	EI-circRNA	Vti1a	circAtlas:mmu-Vti1a_0003,circBase_lifted:hsa_circ_0002533	FALSE
chr8:85498413-85498944:-	-1.37862341368932	-4.2166026677324	1.64467167475071	0.199685698953643	0	0.695835177339735	circRNA	Nfix	circAtlas:mmu-Nfix_0002,circBase:mm9_circ_002886,circBase_lifted:hsa_circ_0005660	FALSE
chr2:125200726-125200851:+	-1.38032680157075	-4.21406271415758	1.64227006914988	0.200014289957601	0	0.695835177339735	circRNA	Fbn1	.	TRUE
chr7:142062072-142067442:+	1.2182131629841	-4.25688285413275	1.61947179694762	0.203165453679406	0	0.695835177339735	EI-circRNA	Tnnt3	circAtlas:mmu-Tnnt3_0006	FALSE
chr9:83870829-83894672:+	-1.35006996258678	-4.22371895968942	1.61635163916711	0.203601250738232	0	0.695835177339735	EI-circRNA	Gm46124,Bckdhb	circAtlas:mmu-Bckdhb_0002,circAtlas:mmu-Bckdhb_0006,circBase:mm9_circ_009629,circBase_lifted:hsa_circ_0077164	FALSE
chr13:107997767-107997920:+	-1.3561680089617	-4.21927520932009	1.61605831356909	0.203642276566773	0	0.695835177339735	EI-circRNA	Gm53812,Zswim6	circAtlas:mmu-Zswim6_0044	FALSE
chr2:174187806-174188087:-	-1.37165535494551	-4.20251159604542	1.60316205284016	0.205455676783841	0	0.695835177339735	EI-circRNA	Gnas	circAtlas:mmu-ENSMUSG00000027523,ENSMUSG00000090625_0009,circAtlas:mmu-ENSMUSG00000027523,ENSMUSG00000090625_0003	FALSE
chr8:69340095-69348547:-	-1.32824688240578	-4.22807867203332	1.59309663198235	0.206884268851739	0	0.695835177339735	EI-circRNA	Lpl	circAtlas:mmu-Lpl_0025	FALSE
chr11:59006485-59019164:+	1.07346814760354	-2.79070896854209	1.58975244834665	0.207361505606572	0	0.695835177339735	EI-circRNA	Obscn	.	TRUE
chr10:61520943-61521398:+	1.19804997593333	-4.26628589796216	1.5891720442101	0.20744446548755	0	0.695835177339735	EI-circRNA	Sar1a	circAtlas:mmu-Sar1a_0003	FALSE
chr8:85498411-85498942:+	-1.35033536446955	-4.21588351659574	1.58372175944954	0.208225417566065	0	0.695835177339735	EI-circRNA	Nfix	circAtlas:mmu-Nfix_0002,circBase:mm9_circ_002886,circBase_lifted:hsa_circ_0005660	FALSE
chr19:4842426-4844037:+	-1.34129014556488	-4.21879054421686	1.57582528641306	0.20936305355819	0	0.695835177339735	EI-circRNA	Gm21992,Rbm4	circAtlas:mmu-Gm21992_0003,circAtlas:mmu-ENSMUSG00000096370,ENSMUSG00000094936_0001,circAtlas:mmu-Gm21992_0012	FALSE
chr17:71391373-71394464:+	-1.33197743218769	-4.22173170603767	1.56794668341387	0.210505455772758	0	0.695835177339735	EI-circRNA	Myom1	.	TRUE
chr9:100984106-100984245:+	-1.33432931479931	-4.21712437213339	1.56390571673278	0.21109426335631	0	0.695835177339735	circRNA	Ppp2r3a	circAtlas:mmu-Ppp2r3a_0047	FALSE
chr2:76660560-76660824:-	1.11263994963043	-3.96584345822219	1.56027751337792	0.211624591604296	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr19:31279686-31279799:+	-1.32751398647075	-4.2204639304924	1.55883508393257	0.211835867913913	0	0.695835177339735	circRNA	Prkg1	.	TRUE
chr2:76719230-76736876:+	-1.28813195007906	-3.0740057378008	1.52483984712423	0.216888546770759	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr3:14937270-14937403:-	-1.2788939702671	-4.23153366633656	1.51124724098194	0.218948867073459	0	0.695835177339735	circRNA	Car3	.	TRUE
chr16:76149360-76149437:+	-1.26428714259881	-4.23509933429953	1.49765461312224	0.221032590941995	0	0.695835177339735	EI-circRNA	Nrip1	circBase_lifted:hsa_circ_0061276	FALSE
chr11:67141698-67142562:-	1.06052727750044	-3.91288934800815	1.49718056811265	0.221105687694845	0	0.695835177339735	EI-circRNA	Myh4	.	TRUE
chr17:40155961-40156106:-	-1.28610394524205	-3.75056433904286	1.47346305271459	0.224800095871526	0	0.695835177339735	circRNA	Gm26917	circAtlas:mmu-intergenic_029751,circAtlas:mmu-intergenic_009107	FALSE
chr9:66935394-66936968:+	-1.27368987262968	-4.22446242371032	1.4695194154697	0.225421534417359	0	0.695835177339735	EI-circRNA	Tpm1	circAtlas:mmu-Tpm1_0017,circAtlas:mmu-Tpm1_0041,circAtlas:mmu-Tpm1_0042,circAtlas:mmu-Tpm1_0018,circAtlas:mmu-Tpm1_0035	FALSE
chr11:59020396-59020671:+	-1.27043613772395	-4.22549081886596	1.46710481082478	0.225803045432445	0	0.695835177339735	EI-circRNA	Obscn	circAtlas:mmu-Obscn_0114	FALSE
chr2:52050668-52050760:+	0.990158485324709	-3.72442760303718	1.46685204579983	0.225843027464715	0	0.695835177339735	EI-circRNA	Neb	.	TRUE
chr2:76608455-76608651:+	-1.24385694828475	-4.23287422388902	1.44381301230804	0.229523307475611	0	0.695835177339735	EI-circRNA	Ttn	circAtlas:mmu-Ttn_0112	FALSE
chr7:28735405-28740318:+	-1.24280238248025	-4.23251910451798	1.4419786173535	0.229819425360914	0	0.695835177339735	EI-circRNA	Ryr1	circAtlas:mmu-Ryr1_0010,circAtlas:mmu-Ryr1_0011	FALSE
chr7:141038505-141038672:+	-1.24039082127733	-4.23411773164088	1.44174313963869	0.229857470755133	0	0.695835177339735	EI-circRNA	Pnpla2	.	TRUE
chr12:116281450-116287830:-	-1.23720740936861	-4.23475655088183	1.43865931217804	0.230356416118864	0	0.695835177339735	EI-circRNA	Esyt2	circAtlas:mmu-Esyt2_0012,circAtlas:mmu-Esyt2_0011,circBase:mm9_circ_015704,circBase_lifted:hsa_circ_0001777	FALSE
chr7:28735405-28740318:-	-1.23195083686753	-4.23596309357666	1.43390582130533	0.231128062603841	0	0.695835177339735	EI-circRNA	Ryr1	circAtlas:mmu-Ryr1_0010,circAtlas:mmu-Ryr1_0011	FALSE
chr6:55861681-55878481:-	1.20775864053063	-4.20786082337441	1.42944172794654	0.231855570376205	0	0.695835177339735	EI-circRNA	Itprid1	.	TRUE
chr7:141038505-141038672:-	-1.22666091767277	-4.23692443115232	1.42854863148279	0.232001448680713	0	0.695835177339735	EI-circRNA	Pnpla2	.	TRUE
chr5:121718695-121731459:-	-1.23457956844076	-4.22943773844912	1.42756077500436	0.232162934121971	0	0.695835177339735	EI-circRNA	Aldh2	circAtlas:mmu-Aldh2_0009,circAtlas:mmu-Aldh2_0003,circAtlas:mmu-Aldh2_0016,circAtlas:mmu-Aldh2_0020	FALSE
chr5:106782697-106786501:+	-1.22686131068845	-4.2352844955434	1.42537345808939	0.232520979094694	0	0.695835177339735	EI-circRNA	Zfp644	circAtlas:mmu-Zfp644_0013,circBase:mm9_circ_014393	FALSE
chr11:94832206-94832417:+	1.18636342326417	-4.26574837613109	1.42448143781793	0.232667186497937	0	0.695835177339735	EI-circRNA	Col1a1	.	TRUE
chr19:4842424-4844035:+	-1.21765397330012	-4.23876435688319	1.41990442369471	0.23341913510325	0	0.695835177339735	EI-circRNA	Gm21992,Rbm4	circAtlas:mmu-Gm21992_0003,circAtlas:mmu-ENSMUSG00000096370,ENSMUSG00000094936_0001,circAtlas:mmu-Gm21992_0012	FALSE
chr2:52174262-52174366:+	-1.2246731317203	-4.2251190468853	1.41025701999353	0.235013731150734	0	0.695835177339735	circRNA	Neb	.	TRUE
chr11:104314748-104317294:-	-1.20713598531393	-4.24119714906436	1.41020997585825	0.235021539185343	0	0.695835177339735	EI-circRNA	Kansl1	circAtlas:mmu-Kansl1_0019,circAtlas:mmu-Kansl1_0043	FALSE
chr2:23427340-23435591:-	-1.2073338085618	-4.24043592255069	1.40887023142428	0.235244031798217	0	0.695835177339735	EI-circRNA	Spopl	circAtlas:mmu-Spopl_0017,circAtlas:mmu-Spopl_0021,circAtlas:mmu-Spopl_0004,circBase:mm9_circ_012211	FALSE
chr9:116788536-116939186:+	-1.21100067065761	-4.23703326976224	1.40759664150161	0.23545577446451	0	0.695835177339735	EI-circRNA	Gm18489,Rbms3	circAtlas:mmu-Rbms3_0008,circBase_lifted:hsa_circ_0064631	FALSE
chr8:85498412-85498943:+	-1.20144301441378	-4.24187643697687	1.40349824214212	0.236138727967237	0	0.695835177339735	circRNA	Nfix	circAtlas:mmu-Nfix_0002,circBase:mm9_circ_002886,circBase_lifted:hsa_circ_0005660	FALSE
chr17:34196746-34216535:-	-1.25543839167005	-3.74525363475857	1.39649690552365	0.237310984469733	0	0.695835177339735	partially_intergenic-circRNA	Gm53998,AA388235,H2-K2,H2-K1	circAtlas:mmu-intergenic_001231,circAtlas:mmu-intergenic_023135	FALSE
chr6:83409406-83409571:+	-1.19309500704338	-4.24355558678879	1.39539816421739	0.237495590054565	0	0.695835177339735	ciRNA	Tet3	.	TRUE
chr19:8892288-8892868:-	-1.19510419390935	-4.24185235426646	1.39488661978123	0.237581596866001	0	0.695835177339735	EI-circRNA	Ganab	.	TRUE
chr5:87840777-87842436:+	-1.19263575321277	-4.24265469893719	1.39326363895188	0.237854721483123	0	0.695835177339735	EI-circRNA	Csn2	.	TRUE
chr19:47266752-47302605:+	1.15991531913388	-4.26416957971943	1.37768436699219	0.240495977965259	0	0.695835177339735	EI-circRNA	Gm29834,Sh3pxd2a	circAtlas:mmu-Sh3pxd2a_0031,circBase_lifted:hsa_circ_0019871	FALSE
chr6:108462203-108476191:+	-1.16667020236436	-4.24832838950375	1.36870181307015	0.242035055434964	0	0.695835177339735	EI-circRNA	Mir7661,Itpr1	circAtlas:mmu-Itpr1_0040	FALSE
chr7:15847061-15848150:-	-1.18653421494845	-4.23111114596788	1.33934055916803	0.247150295404882	0	0.695835177339735	EI-circRNA	Napa	circAtlas:mmu-Napa_0001,circBase_lifted:hsa_circ_0051690	FALSE
chr10:90907017-90909144:+	-1.12096781879799	-4.25737339940721	1.32443719099591	0.249797263575399	0	0.695835177339735	ciRNA	Apaf1	circAtlas:mmu-Apaf1_0023	FALSE
chr13:29961199-30034091:-	0.939198115372414	-3.72766417434258	1.31980837145944	0.250626444908723	0	0.695835177339735	EI-circRNA	Cdkal1,Gm52084	circAtlas:mmu-Cdkal1_0022,circAtlas:mmu-Cdkal1_0032	FALSE
chr10:127925028-127925984:-	-1.14885463577778	-4.24554407862355	1.31613407968688	0.251287042804128	0	0.695835177339735	EI-circRNA	Atp5f1b	circAtlas:mmu-Atp5b_0034,circAtlas:mmu-Atp5b_0052,circAtlas:mmu-Atp5b_0053,circAtlas:mmu-Atp5b_0061	FALSE
chr2:76660560-76660824:+	1.11362115397211	-4.11951324736164	1.3160890281714	0.25129515583497	0	0.695835177339735	EI-circRNA	Ttn	.	TRUE
chr4:84209930-84211899:+	-1.14764854127903	-4.24584400473418	1.31512714451621	0.251468451897601	0	0.695835177339735	circRNA	Bnc2	circAtlas:mmu-Bnc2_0004,circBase:mm9_circ_017382,circBase_lifted:hsa_circ_0086414	FALSE
chr11:84083905-84086513:-	-1.14998078262899	-4.24372113569542	1.3142250461871	0.251631110220409	0	0.695835177339735	EI-circRNA	Acaca	circAtlas:mmu-Acaca_0004,circBase:mm9_circ_010321	FALSE
chrX:56111822-56112066:+	1.12560422534367	-4.24903588276747	1.31407412415973	0.251658335750165	0	0.695835177339735	circRNA	Htatsf1	circAtlas:mmu-Htatsf1_0002	FALSE
chr7:141050571-141050726:-	-1.14852156064204	-4.24336390954368	1.31247429030411	0.251947159844461	0	0.695835177339735	circRNA	Cd151	circAtlas:mmu-Cd151_0002	FALSE
