	logFC	logCPM	LR	PValue	DE	FDR	type	gene	databases	has_db
chr6:134735581-134738396:+	-0.341791776223872	-4.30211431247874	0.326045467111033	0.567996991293322	0	0.697649917961346	EI-circRNA	Dusp16	circAtlas:mmu-Dusp16_0007,circBase_lifted:hsa_circ_0003855	TRUE
chr7:144034822-144038945:-	-0.341617413330957	-4.30218530064542	0.326035596087261	0.568002850484457	0	0.697649917961346	EI-circRNA	Ppfia1	circAtlas:mmu-Ppfia1_0002,circAtlas:mmu-Ppfia1_0012,circAtlas:mmu-Ppfia1_0029,circBase_lifted:hsa_circ_0006538	TRUE
chr11:22003432-22018506:-	-0.341486836713898	-4.30221915263081	0.326009885310132	0.568018112306457	0	0.697649917961346	EI-circRNA	Ehbp1	circAtlas:mmu-Ehbp1_0016,circAtlas:mmu-Ehbp1_0007,circAtlas:mmu-Ehbp1_0056,circBase:mm9_circ_008302,circBase_lifted:hsa_circ_0005552	TRUE
chr6:31395866-31410066:+	-0.341486836713898	-4.30221915263081	0.326009885310132	0.568018112306457	0	0.697649917961346	EI-circRNA	Mkln1	circAtlas:mmu-Mkln1_0034,circBase:mm9_circ_009396,circBase_lifted:hsa_circ_0001746	TRUE
chr11:61800674-61813655:-	-0.341623979447106	-4.30213290337675	0.325988431915384	0.568030847572808	0	0.697649917961346	EI-circRNA	Akap10	circAtlas:mmu-Akap10_0016	TRUE
chr9:83951158-83951244:-	-0.341404508793798	-4.30222274735779	0.325976650965581	0.568037841272684	0	0.697649917961346	circRNA	Bckdhb	.	FALSE
chr13:94613474-94619868:+	-0.34153904766333	-4.30215892183227	0.325975434897101	0.568038563194984	0	0.697649917961346	EI-circRNA	Ap3b1	circAtlas:mmu-Ap3b1_0044	TRUE
chr15:81261889-81276523:-	-0.34153904766333	-4.30215892183227	0.325975434897101	0.568038563194984	0	0.697649917961346	EI-circRNA	St13	circAtlas:mmu-St13_0004	TRUE
chr3:103217625-103218829:+	-0.34153904766333	-4.30215892183227	0.325975434897101	0.568038563194984	0	0.697649917961346	EI-circRNA	Trim33	circAtlas:mmu-Trim33_0028,circBase:mm9_circ_015990,circBase_lifted:hsa_circ_0004127	TRUE
chr3:66901850-66903923:-	-0.34153904766333	-4.30215892183227	0.325975434897101	0.568038563194984	0	0.697649917961346	EI-circRNA	Rsrc1	circAtlas:mmu-Rsrc1_0002,circBase:mm9_circ_005202,circBase_lifted:hsa_circ_0001355	TRUE
chr13:24357599-24362240:+	-0.341694037674296	-4.30207472032583	0.325964206650067	0.568045228958176	0	0.697649917961346	EI-circRNA	Carmil1	.	FALSE
chr5:136398972-136421247:-	-0.341349741460361	-4.30222671971705	0.32595605063978	0.568050070952186	0	0.697649917961346	EI-circRNA	Gm16599,Cux1,Mir721	circAtlas:mmu-Cux1_0006	TRUE
chr4:35083770-35084389:+	-0.341168434945654	-4.3022518708602	0.325899373988747	0.568083720505151	0	0.697649917961346	circRNA	Mob3b	circAtlas:mmu-Mob3b_0001	TRUE
chr5:23631680-23631827:+	-0.341448555091229	-4.30211038859442	0.325888628991601	0.56809010036596	0	0.697649917961346	ciRNA	5031425E22Rik	.	FALSE
chr2:59477113-59529771:-	-0.341002545150219	-4.30228016638106	0.325852615039302	0.568111484730032	0	0.697649917961346	EI-circRNA	Tanc1	circAtlas:mmu-Tanc1_0018,circAtlas:mmu-Tanc1_0042,circAtlas:mmu-Tanc1_0036,circAtlas:mmu-Tanc1_0043,circAtlas:mmu-Tanc1_0049,circAtlas:mmu-Tanc1_0023,circAtlas:mmu-Tanc1_0031	TRUE
chr12:69367147-69369124:+	-0.341211083684527	-4.30216656011181	0.325836309582616	0.568121167099142	0	0.697649917961346	EI-circRNA	Nemf	circAtlas:mmu-Nemf_0006,circAtlas:mmu-Nemf_0042,circAtlas:mmu-Nemf_0045,circBase:mm9_circ_016657	TRUE
chr4:131730788-131730895:+	-0.340963370614015	-4.30224489123087	0.32580098952409	0.568142141660641	0	0.697649917961346	ciRNA	Epb41	.	FALSE
chr10:86183965-86184116:-	-0.341094388848999	-4.30218356904516	0.325800463745386	0.568142453901911	0	0.697649917961346	EI-circRNA	Syn3,Timp3	circAtlas:mmu-ENSMUSG00000059602,ENSMUSG00000020044_0009	TRUE
chr2:35533900-35534003:-	-0.340504888162953	-4.30236953422338	0.325716831508467	0.568192124365311	0	0.697649917961346	circRNA	Dab2ip	.	FALSE
chr10:88311182-88316804:+	-0.340434842842076	-4.30239665978338	0.325711968564342	0.568195012802198	0	0.697649917961346	EI-circRNA	Chpt1	.	FALSE
chr19:60551600-60552732:-	-0.340434842842076	-4.30239665978338	0.325711968564342	0.568195012802198	0	0.697649917961346	EI-circRNA	Cacul1	circAtlas:mmu-Cacul1_0008,circBase_lifted:hsa_circ_0020134	TRUE
chr6:93769328-93792806:+	-0.34023055852252	-4.30242945291108	0.32565255139011	0.568230307056002	0	0.697649917961346	EI-circRNA	Magi1,Gm23035	circAtlas:mmu-Magi1_0050,circBase:mm9_circ_018247,circBase_lifted:hsa_circ_0066459	TRUE
chr18:4998456-4998610:-	-0.340176811615993	-4.30243810823692	0.3256369483877	0.568239576065818	0	0.697649917961346	ciRNA	Svil	.	FALSE
chr7:126587490-126587616:+	-0.340176811615993	-4.30243810823692	0.3256369483877	0.568239576065818	0	0.697649917961346	circRNA	Mvp	.	FALSE
chr11:65597810-65610429:-	-0.340026281936344	-4.30246224658154	0.325593153602927	0.568265594060283	0	0.697649917961346	EI-circRNA	Map2k4	circAtlas:mmu-Map2k4_0006,circAtlas:mmu-Map2k4_0016,circBase_lifted:hsa_circ_0042098	TRUE
chr8:41529269-41537877:+	-0.340026281936344	-4.30246224658154	0.325593153602927	0.568265594060283	0	0.697649917961346	EI-circRNA	Mtus1	circAtlas:mmu-Mtus1_0003,circAtlas:mmu-Mtus1_0036,circBase_lifted:hsa_circ_0083444	TRUE
chr9:64942154-64962287:+	-0.340026281936344	-4.30246224658154	0.325593153602927	0.568265594060283	0	0.697649917961346	EI-circRNA	Dpp8,Gm51711	circAtlas:mmu-Dpp8_0030,circAtlas:mmu-Dpp8_0031,circAtlas:mmu-Dpp8_0042,circAtlas:mmu-Dpp8_0005,circAtlas:mmu-Dpp8_0006	TRUE
chr2:76710778-76710997:+	-0.340234025023419	-4.30233768842425	0.325564169791091	0.568282814296026	0	0.697649917961346	EI-circRNA	Ttn	.	FALSE
chr2:32931455-32944269:-	-0.340035151915574	-4.30242416504069	0.32555963660921	0.568285507700342	0	0.697649917961346	EI-circRNA	Garnl3	circAtlas:mmu-Garnl3_0009	TRUE
chr5:122938089-122938234:+	-0.340020230945493	-4.30242671424384	0.325555440349369	0.568288000943519	0	0.697649917961346	ciRNA	Anapc5	.	FALSE
chr10:93071300-93072825:-	-0.339846783957792	-4.3024524876229	0.325502863177427	0.568319241919151	0	0.697649917961346	EI-circRNA	Cdk17	circAtlas:mmu-Cdk17_0008	TRUE
chrX:150829656-150830964:+	-0.339846783957792	-4.3024524876229	0.325502863177427	0.568319241919151	0	0.697649917961346	EI-circRNA	Smc1a	circAtlas:mmu-Smc1a_0002,circBase_lifted:hsa_circ_0090634	TRUE
chr4:151118313-151125929:+	-0.339831863504169	-4.3024550368625	0.32549866822564	0.56832173467325	0	0.697649917961346	EI-circRNA	Per3	circAtlas:mmu-Per3_0001,circAtlas:mmu-ENSMUSG00000014592,ENSMUSG00000028957_0001	TRUE
chr10:67085409-67090362:+	-0.340105977678394	-4.30228915753661	0.325459089031432	0.568345254751823	0	0.697649917961346	EI-circRNA	Jmjd1c	circAtlas:mmu-Jmjd1c_0021	TRUE
chr4:56886018-56916806:-	-0.340105977678394	-4.30228915753661	0.325459089031432	0.568345254751823	0	0.697649917961346	EI-circRNA	Tmem245,Gm25053,Mir32,Gm22300	circAtlas:mmu-Tmem245_0020,circAtlas:mmu-Tmem245_0046,circAtlas:mmu-Tmem245_0053	TRUE
chr15:97982851-97985014:+	-0.339680935020493	-4.30248078600172	0.32545620596234	0.568346968100073	0	0.697649917961346	EI-circRNA	Senp1	circAtlas:mmu-Senp1_0004,circBase:mm9_circ_007788	TRUE
chr9:96484768-96493554:+	-0.339680935020493	-4.30248078600172	0.32545620596234	0.568346968100073	0	0.697649917961346	EI-circRNA	Rasa2	circAtlas:mmu-Rasa2_0026,circBase:mm9_circ_004870	TRUE
chr19:8993109-8993294:+	-0.339329375940501	-4.30257275385531	0.325389267049017	0.568386751338134	0	0.697649917961346	EI-circRNA	Ahnak	.	FALSE
chr7:126272460-126272588:+	-0.339430037703038	-4.3025151586125	0.325377270171153	0.568393881914174	0	0.697649917961346	ciRNA	Sult1a1	.	FALSE
chr2:71337129-71342512:+	-0.339501873357226	-4.30245950304113	0.325354413862636	0.568407467484718	0	0.697649917961346	EI-circRNA	Metap1d	circAtlas:mmu-Metap1d_0003,circBase_lifted:hsa_circ_0057078	TRUE
chr16:58244924-58253826:-	-0.339200384894222	-4.30259347982047	0.325351819506528	0.568409009585072	0	0.697649917961346	EI-circRNA	Dcbld2	circAtlas:mmu-Dcbld2_0001,circBase:mm9_circ_015268,circBase_lifted:hsa_circ_0066631	TRUE
chr19:56352358-56352459:+	-0.339200384894222	-4.30259347982047	0.325351819506528	0.568409009585072	0	0.697649917961346	EI-circRNA	Gm17197,Nrap	.	FALSE
chr12:69349098-69350736:+	-0.339125132921283	-4.3026055499059	0.325329955050719	0.568422006268453	0	0.697649917961346	EI-circRNA	Klhdc2	circAtlas:mmu-Klhdc2_0003,circAtlas:mmu-Klhdc2_0011,circBase:mm9_circ_005129	TRUE
chr18:73790266-73811110:+	-0.339125132921283	-4.3026055499059	0.325329955050719	0.568422006268453	0	0.697649917961346	EI-circRNA	Smad4	circAtlas:mmu-Smad4_0006,circAtlas:mmu-Smad4_0002,circBase_lifted:hsa_circ_0047708,circBase_lifted:hsa_circ_0047709	TRUE
chr19:45619304-45628960:-	-0.339125132921283	-4.3026055499059	0.325329955050719	0.568422006268453	0	0.697649917961346	EI-circRNA	Fbxw4	circAtlas:mmu-Fbxw4_0001,circAtlas:mmu-Fbxw4_0007,circBase:mm9_circ_000338,circBase_lifted:hsa_circ_0008362	TRUE
chr19:6436440-6438194:-	-0.339256369462285	-4.30254101907006	0.325324678930164	0.568425142589995	0	0.697649917961346	EI-circRNA	Pygm	.	FALSE
chr3:121577660-121590134:+	-0.339256369462285	-4.30254101907006	0.325324678930164	0.568425142589995	0	0.697649917961346	EI-circRNA	Abcd3	circAtlas:mmu-Abcd3_0012,circAtlas:mmu-Abcd3_0013	TRUE
chr11:67141695-67142560:-	-0.341118095039643	-4.30165652897447	0.325309328391491	0.568434267710627	0	0.697649917961346	EI-circRNA	Myh4	.	FALSE
chr15:97767207-97767556:+	-0.338451516051075	-4.30271024389132	0.325130947840568	0.568540326875032	0	0.697649917961346	EI-circRNA	Vdr,Gm33690	.	FALSE
chr14:79219676-79246719:+	-0.338322545136184	-4.3027309713074	0.325093553328399	0.568562565300891	0	0.697649917961346	EI-circRNA	Vwa8	circAtlas:mmu-Vwa8_0001,circBase_lifted:hsa_circ_0030109,circBase_lifted:hsa_circ_0006049	TRUE
chr13:93478264-93492587:+	-0.338224129567276	-4.3027488636677	0.325067136120325	0.568578276572158	0	0.697649917961346	EI-circRNA	Homer1	circAtlas:mmu-Homer1_0005,circAtlas:mmu-Homer1_0008,circAtlas:mmu-Homer1_0009,circAtlas:mmu-Homer1_0001,circAtlas:mmu-Homer1_0029,circBase:mm9_circ_010239,circBase_lifted:hsa_circ_0006916	TRUE
chr8:123110706-123113685:+	-0.338224129567276	-4.3027488636677	0.325067136120325	0.568578276572158	0	0.697649917961346	EI-circRNA	Zc3h18	circAtlas:mmu-Zc3h18_0008	TRUE
chr9:44400952-44413218:-	-0.338224129567276	-4.3027488636677	0.325067136120325	0.568578276572158	0	0.697649917961346	EI-circRNA	Bcl9l	circAtlas:mmu-intergenic_000367	TRUE
chr9:44740081-44740568:-	-0.338224129567276	-4.3027488636677	0.325067136120325	0.568578276572158	0	0.697649917961346	EI-circRNA	Kmt2a	circAtlas:mmu-Kmt2a_0009,circAtlas:mmu-Kmt2a_0007,circBase:mm9_circ_007127	TRUE
chr19:5894940-5895100:-	-0.338260950428526	-4.30270960838754	0.325043920900367	0.568592084203376	0	0.697649917961346	circRNA	Neat1	.	FALSE
chr1:139013621-139038223:-	-0.338096012293366	-4.3027653427788	0.325025814082887	0.56860285398232	0	0.697649917961346	EI-circRNA	Dennd1b	circAtlas:mmu-Dennd1b_0004,circBase_lifted:hsa_circ_0015778	TRUE
chr7:115987079-115993593:-	-0.339273559103301	-4.30221096045864	0.325005523093173	0.568614923360392	0	0.697649917961346	EI-circRNA	Pik3c2a	circAtlas:mmu-Pik3c2a_0012	TRUE
chr17:6187485-6189430:-	-0.338628215548442	-4.30249638404614	0.324995517965872	0.568620874740513	0	0.697649917961346	EI-circRNA	Tulp4	circAtlas:mmu-Tulp4_0008,circAtlas:mmu-Tulp4_0025,circAtlas:mmu-Tulp4_0033,circBase:mm9_circ_008009	TRUE
chr18:31914794-31915001:-	-0.338009150211769	-4.30275178854136	0.324972546301463	0.568634539504392	0	0.697649917961346	circRNA	Ammecr1l,Gm26533	.	FALSE
chr1:43836405-43846537:-	-0.337891813766724	-4.30279814204965	0.324966620198639	0.568638064768371	0	0.697649917961346	EI-circRNA	Uxs1	circBase_lifted:hsa_circ_0001060	TRUE
chr10:40270321-40270396:-	-0.338055557550107	-4.3027174335871	0.324958610142039	0.568642829782743	0	0.697649917961346	EI-circRNA	Cdk19	.	FALSE
chr19:45762101-45764658:+	-0.338006388392001	-4.30272872201061	0.324947763462067	0.568649282368784	0	0.697649917961346	EI-circRNA	Oga	circAtlas:mmu-Mgea5_0003,circAtlas:mmu-Mgea5_0029,circBase_lifted:hsa_circ_0019617	TRUE
chrX:161704195-161724840:+	-0.337743368744207	-4.30282443573889	0.324926116229047	0.568662160526959	0	0.697649917961346	EI-circRNA	Ctps2	circAtlas:mmu-Ctps2_0002,circBase_lifted:hsa_circ_0089945	TRUE
chr7:25423988-25424152:+	-0.338877614302779	-4.30228847802009	0.324901760418538	0.568676650724831	0	0.697649917961346	circRNA	Hnrnpul1	circAtlas:mmu-Hnrnpul1_0021,circAtlas:mmu-Hnrnpul1_0024,circAtlas:mmu-Hnrnpul1_0027	TRUE
chr11:52009369-52009585:-	-0.337810238204557	-4.30275311342082	0.324883448491887	0.568687545660255	0	0.697649917961346	EI-circRNA	Ppp2ca	.	FALSE
chr10:93925439-93925624:+	-0.337705642698439	-4.30277984793894	0.324863210025454	0.568699587290573	0	0.697649917961346	EI-circRNA	Fgd6	circAtlas:mmu-Fgd6_0009,circBase:mm9_circ_001872	TRUE
chr10:66870378-66871784:+	-0.33764444917546	-4.30278141612554	0.324836949522812	0.56871521269666	0	0.697649917961346	EI-circRNA	Reep3,Gm31763	circAtlas:mmu-Reep3_0003	TRUE
chr1:180962357-180969964:+	-0.337828885242949	-4.30269894051102	0.324836599458552	0.568715420995972	0	0.697649917961346	EI-circRNA	Nvl	circAtlas:mmu-Nvl_0009	TRUE
chr13:46109931-46110051:+	-0.337589021851208	-4.30279686214885	0.324827555104433	0.568720802724416	0	0.697649917961346	EI-circRNA	Atxn1	circBase_lifted:hsa_circ_0003262	TRUE
chr2:76599531-76599785:+	-0.338608364680499	-4.30231511519834	0.324805373315975	0.568734002137143	0	0.697649917961346	circRNA	Ttn	.	FALSE
chr10:26946262-26946364:+	-0.337262647673344	-4.30290001073769	0.324785205258628	0.568746003784771	0	0.697649917961346	circRNA	Lama2	.	FALSE
chr15:25815587-25815825:-	-0.337262647673344	-4.30290001073769	0.324785205258628	0.568746003784771	0	0.697649917961346	intergenic-circRNA	intergenic_chr15:25815587-25815825:-	.	FALSE
chr2:164686363-164686671:+	-0.337262647673344	-4.30290001073769	0.324785205258628	0.568746003784771	0	0.697649917961346	EI-circRNA	Pltp	circAtlas:mmu-Pltp_0007,circBase_lifted:hsa_circ_0060558	TRUE
chr3:100059224-100060963:+	-0.337262647673344	-4.30290001073769	0.324785205258628	0.568746003784771	0	0.697649917961346	EI-circRNA	Wdr3	circAtlas:mmu-Wdr3_0012	TRUE
chr12:103409091-103422163:-	-0.338566006139797	-4.30230344275401	0.324774402143577	0.568752432726973	0	0.697649917961346	partially_intergenic-circRNA	Ifi27l2a,Ifi27l2b,Gm53759	circAtlas:mmu-intergenic_000413	TRUE
chr3:116186470-116198266:+	-0.337723910978181	-4.30266113400367	0.324750148400977	0.568766866664138	0	0.697649917961346	EI-circRNA	Cdc14a	circAtlas:mmu-Cdc14a_0010,circBase_lifted:hsa_circ_0013323	TRUE
chr11:67141696-67142563:-	-0.337045433623232	-4.3028885878884	0.324674238595492	0.568812046878764	0	0.697649917961346	EI-circRNA	Myh4	.	FALSE
chr11:104413549-104417803:-	-0.338170111067638	-4.30238096391513	0.324670770818216	0.568814111007443	0	0.697649917961346	EI-circRNA	Cdc27	circAtlas:mmu-Cdc27_0023,circAtlas:mmu-Cdc27_0015	TRUE
chr19:41952781-41954753:-	-0.336865750922033	-4.30296194347488	0.324668451718043	0.568815491416001	0	0.697649917961346	EI-circRNA	Mms19	.	FALSE
chr7:141997664-141997819:+	-0.336910290835638	-4.30291375653239	0.324638619495801	0.568833249167891	0	0.697649917961346	circRNA	Tnni2	.	FALSE
chr18:6214625-6216324:+	-0.337197695942835	-4.30275576095078	0.324606559421813	0.568852334262525	0	0.697649917961346	EI-circRNA	Kif5b	circAtlas:mmu-Kif5b_0029	TRUE
chr3:95228253-95228371:-	-0.33679368569962	-4.30293077191164	0.324603008413574	0.568854448224906	0	0.697649917961346	circRNA	Cers2	.	FALSE
chr4:150561821-150594495:+	-0.33679368569962	-4.30293077191164	0.324603008413574	0.568854448224906	0	0.697649917961346	EI-circRNA	Rere	circAtlas:mmu-Rere_0008,circBase_lifted:hsa_circ_0009581	TRUE
chr17:84742984-84744146:+	-0.336644077425734	-4.3029949360191	0.32460159614048	0.568855288974098	0	0.697649917961346	EI-circRNA	Thada	circAtlas:mmu-Thada_0073	TRUE
chr1:178150699-178152878:-	-0.336644077425734	-4.3029949360191	0.32460159614048	0.568855288974098	0	0.697649917961346	EI-circRNA	Hnrnpu	circAtlas:mmu-HNRNPU_0003,circAtlas:mmu-HNRNPU_0013,circBase:mm9_circ_002100	TRUE
chr17:25131722-25132606:+	-0.336616428272909	-4.30299114789143	0.324584981432819	0.568865180162288	0	0.697649917961346	EI-circRNA	Mapk8ip3	circAtlas:mmu-Mapk8ip3_0007,circBase_lifted:hsa_circ_0037335	TRUE
chr18:35294748-35295013:-	-0.336468880524732	-4.30302387818882	0.324551772790228	0.568884951177057	0	0.697649917961346	ciRNA	Ctnna1	.	FALSE
chr9:103087815-103094620:+	-0.336468880524732	-4.30302387818882	0.324551772790228	0.568884951177057	0	0.697649917961346	EI-circRNA	Trf	circAtlas:mmu-ENSMUSG00000032554,ENSMUSG00000090639_0005,circAtlas:mmu-ENSMUSG00000090639,ENSMUSG00000032554_0033	TRUE
chr5:87820046-87821140:+	-0.337122845379441	-4.30272427944181	0.324539847008653	0.568892051607645	0	0.697649917961346	EI-circRNA	Csn1s1	.	FALSE
chr9:108785629-108786204:-	-0.337122845379441	-4.30272427944181	0.324539847008653	0.568892051607645	0	0.697649917961346	EI-circRNA	Col7a1	.	FALSE
chr4:58861525-58885498:-	-0.336428172740553	-4.30301947867347	0.32452851056596	0.568898801314948	0	0.697649917961346	EI-circRNA	Ecpas	circAtlas:mmu-AI314180_0039,circAtlas:mmu-AI314180_0121,circBase:mm9_circ_009074	TRUE
chr19:5850192-5850476:+	-0.336386153545597	-4.30302714124866	0.324517314804321	0.568905467414141	0	0.697649917961346	circRNA	Malat1	.	FALSE
chr10:76446997-76447276:-	-0.336864065199684	-4.30281529064004	0.324515211159323	0.568906719968185	0	0.697649917961346	EI-circRNA	Col6a2	.	FALSE
chr5:118731398-118731635:+	-0.336864065199684	-4.30281529064004	0.324515211159323	0.568906719968185	0	0.697649917961346	circRNA	Med13l	circAtlas:mmu-Med13l_0005,circBase:mm9_circ_005281,circBase_lifted:hsa_circ_0028587	TRUE
chr17:6187488-6189431:-	-0.336292958179086	-4.30305121975826	0.324499953790076	0.568915804684535	0	0.697649917961346	EI-circRNA	Tulp4	circAtlas:mmu-Tulp4_0008,circAtlas:mmu-Tulp4_0025,circAtlas:mmu-Tulp4_0033,circBase:mm9_circ_008009	TRUE
chr19:44383093-44391660:+	-0.336292958179086	-4.30305121975826	0.324499953790076	0.568915804684535	0	0.697649917961346	EI-circRNA	Scd1	.	FALSE
chr7:35311888-35316364:-	-0.336292958179086	-4.30305121975826	0.324499953790076	0.568915804684535	0	0.697649917961346	EI-circRNA	Ankrd27	circAtlas:mmu-Ankrd27_0011	TRUE
chr7:44807747-44807914:-	-0.336292958179086	-4.30305121975826	0.324499953790076	0.568915804684535	0	0.697649917961346	EI-circRNA	Pih1d1	.	FALSE
chr1:190617531-190631768:-	-0.336299246189968	-4.3030402093819	0.324491239278521	0.568920993705061	0	0.697649917961346	EI-circRNA	Rps6kc1	circAtlas:mmu-Rps6kc1_0011,circAtlas:mmu-Rps6kc1_0070,circBase:mm9_circ_005949,circBase_lifted:hsa_circ_0004849	TRUE
chr7:89604738-89611568:+	-0.336224031723202	-4.30305228223144	0.324469477706762	0.568933951947601	0	0.697649917961346	EI-circRNA	Eed	circAtlas:mmu-Eed_0010	TRUE
chr3:51207204-51233456:+	-0.336630088553551	-4.30285682554073	0.324451004156778	0.568944952741712	0	0.697649917961346	EI-circRNA	Elf2	circAtlas:mmu-Elf2_0002,circAtlas:mmu-Elf2_0001,circAtlas:mmu-Elf2_0003,circAtlas:mmu-Elf2_0023,circAtlas:mmu-Elf2_0030,circAtlas:mmu-Elf2_0045,circBase:mm9_circ_006286,circBase_lifted:hsa_circ_0007710	TRUE
chr4:121027815-121047455:+	-0.336630088553551	-4.30285682554073	0.324451004156778	0.568944952741712	0	0.697649917961346	EI-circRNA	Rlf	circAtlas:mmu-Rlf_0007,circAtlas:mmu-Rlf_0010,circAtlas:mmu-Rlf_0021,circAtlas:mmu-Rlf_0025,circBase:mm9_circ_003194,circBase_lifted:hsa_circ_0006373,circBase_lifted:hsa_circ_0007302	TRUE
chr7:126407779-126407948:-	-0.336696727220087	-4.30280159175757	0.324424194624036	0.568960918258896	0	0.697649917961346	ciRNA	Gm57854	.	FALSE
chr2:16708128-16718519:-	-0.336025539557068	-4.30309265708565	0.324421075556241	0.568962775771744	0	0.697649917961346	EI-circRNA	Plxdc2	circAtlas:mmu-Plxdc2_0006,circBase:mm9_circ_008098,circBase_lifted:hsa_circ_0017929	TRUE
chr4:126980768-126986876:-	-0.336025539557068	-4.30309265708565	0.324421075556241	0.568962775771744	0	0.697649917961346	EI-circRNA	Zmym6	circAtlas:mmu-Zmym6_0010	TRUE
chr17:65899286-65902049:-	-0.336377593723352	-4.30290145166721	0.324381581811792	0.568986296686724	0	0.697649917961346	EI-circRNA	Vapa	circAtlas:mmu-Vapa_0006,circBase:mm9_circ_014222,circBase_lifted:hsa_circ_0006990	TRUE
chr2:158174001-158174173:-	-0.335766620418743	-4.30313245584616	0.324344388835392	0.569008449088972	0	0.697649917961346	circRNA	Lbp	.	FALSE
chr3:109470059-109485680:+	-0.335766620418743	-4.30313245584616	0.324344388835392	0.569008449088972	0	0.697649917961346	EI-circRNA	Vav3	circAtlas:mmu-Vav3_0003,circAtlas:mmu-Vav3_0045,circBase:mm9_circ_014582	TRUE
chr3:151203464-151203613:+	-0.335758132577968	-4.30313409530244	0.324342231359708	0.569009734148507	0	0.697649917961346	circRNA	Adgrl4	circAtlas:mmu-Eltd1_0001	TRUE
chr4:132923381-132927068:-	-0.335758132577968	-4.30313409530244	0.324342231359708	0.569009734148507	0	0.697649917961346	partially_intergenic-circRNA	Wasf2	circBase_lifted:hsa_circ_0011064	TRUE
chr9:66447344-66474185:+	-0.335971995480882	-4.30302089298228	0.324320599434085	0.569022619108258	0	0.697649917961346	EI-circRNA	Usp3	circAtlas:mmu-Usp3_0002,circAtlas:mmu-Usp3_0004,circAtlas:mmu-Usp3_0015,circAtlas:mmu-Usp3_0007,circAtlas:mmu-Usp3_0013,circAtlas:mmu-Usp3_0014,circBase:mm9_circ_008057,circBase_lifted:hsa_circ_0035646,circBase_lifted:hsa_circ_0035649,circBase_lifted:hsa_circ_0002138	TRUE
chr17:46562094-46562369:-	-0.335648894688968	-4.30313829073838	0.324296466657229	0.569036994360436	0	0.697649917961346	EI-circRNA	Yipf3	circAtlas:mmu-Yipf3_0001	TRUE
chr8:37317318-37325229:+	-0.335648894688968	-4.30313829073838	0.324296466657229	0.569036994360436	0	0.697649917961346	EI-circRNA	Dlc1	circAtlas:mmu-Dlc1_0002,circBase_lifted:hsa_circ_0002823	TRUE
chr16:91598414-91609040:-	-0.336170602911002	-4.3028962255063	0.324280861593563	0.569046290258189	0	0.697649917961346	EI-circRNA	Itsn1	circAtlas:mmu-Itsn1_0019,circBase_lifted:hsa_circ_0061562	TRUE
chr3:152162449-152162589:-	-0.336170602911002	-4.3028962255063	0.324280861593563	0.569046290258189	0	0.697649917961346	ciRNA	Zzz3	.	FALSE
chr15:51835637-51836530:+	-0.335411276651461	-4.30318756671778	0.324239706919689	0.56907080741614	0	0.697649917961346	EI-circRNA	Rad21	circAtlas:mmu-Rad21_0006,circAtlas:mmu-Rad21_0012,circAtlas:mmu-Rad21_0020	TRUE
chr8:111865539-111865789:-	-0.335411276651461	-4.30318756671778	0.324239706919689	0.56907080741614	0	0.697649917961346	EI-circRNA	9430091E24Rik,Pdpr	circAtlas:mmu-9430091E24Rik_0001	TRUE
chr17:26955790-26962105:+	-0.33532347057633	-4.30319562891367	0.324207893995419	0.569089760806521	0	0.697649917961346	EI-circRNA	Crebrf	circAtlas:mmu-Crebrf_0008,circAtlas:mmu-Crebrf_0007,circAtlas:mmu-Crebrf_0051,circBase_lifted:hsa_circ_0008140	TRUE
chr1:131855802-131857500:+	-0.33532347057633	-4.30319562891367	0.324207893995419	0.569089760806521	0	0.697649917961346	EI-circRNA	Nucks1	circAtlas:mmu-Nucks1_0003	TRUE
chr4:53107006-53109285:-	-0.33532347057633	-4.30319562891367	0.324207893995419	0.569089760806521	0	0.697649917961346	EI-circRNA	Abca1	circAtlas:mmu-Abca1_0012	TRUE
chr8:106805236-106806373:+	-0.33532347057633	-4.30319562891367	0.324207893995419	0.569089760806521	0	0.697649917961346	circRNA	Nfatc3	circAtlas:mmu-Nfatc3_0013,circBase_lifted:hsa_circ_0005615	TRUE
chr6:127916081-127920248:-	-0.336674917181393	-4.30256388773226	0.324168603292462	0.569113170980816	0	0.697649917961346	EI-circRNA	Gm15870,Tspan11	.	FALSE
chr10:58187992-58188190:-	-0.335064439917052	-4.30324103961955	0.324137239944632	0.569131859229207	0	0.697649917961346	EI-circRNA	Lims1	.	FALSE
chr3:121575577-121590134:-	-0.335064439917052	-4.30324103961955	0.324137239944632	0.569131859229207	0	0.697649917961346	EI-circRNA	Abcd3	circAtlas:mmu-Abcd3_0018,circBase_lifted:hsa_circ_0013231	TRUE
chr7:134011607-134011685:+	-0.335064439917052	-4.30324103961955	0.324137239944632	0.569131859229207	0	0.697649917961346	ciRNA	D7Ertd443e	.	FALSE
chr8:106834757-106835761:+	-0.335603091665149	-4.30299729738871	0.324125583253204	0.56913880532173	0	0.697649917961346	circRNA	Nfatc3	circAtlas:mmu-Nfatc3_0016,circBase_lifted:hsa_circ_0000713	TRUE
